idx,street,postcode,housenumber,lon,lat
39877,Rosenørns Allé,1634,2,12.557177,55.681974
39878,Rosenørns Allé,1634,4,12.55696,55.681959
39879,Rosenørns Allé,1634,6,12.556708,55.68194
39880,Rosenørns Allé,1634,8,12.556457,55.681919
39881,Rosenørns Allé,1634,12,12.55527,55.681825
39882,Rosenørns Allé,1634,14,12.555023,55.681806
39883,Rosenørns Allé,1634,16,12.554662,55.681778
39884,Rosenørns Allé,1634,18,12.554378,55.68183
812356,Rosenørns Allé,1634,10A,12.555729,55.681883
812357,Rosenørns Allé,1634,10B,12.555616,55.681883
812358,Rosenørns Allé,1634,10C,12.555705,55.681942
812359,Rosenørns Allé,1634,10D,12.5554705,55.6819294
