idx,street,postcode,housenumber,lon,lat
45065,Staldgade,1699,8A,12.561284,55.669014
45066,Staldgade,1699,8B,12.56122,55.668985
45067,Staldgade,1699,10,12.5614401,55.6689095
45068,Staldgade,1699,12,12.561714,55.66873
45069,Staldgade,1699,16,12.562011,55.668509
45070,Staldgade,1699,20,12.561996,55.668349
45071,Staldgade,1699,22,12.562337,55.668281
45072,Staldgade,1699,24,12.562394,55.668241
45073,Staldgade,1699,26,12.562508,55.668156
45074,Staldgade,1699,28,12.562588,55.668104
45075,Staldgade,1699,30,12.562708,55.668023
45076,Staldgade,1699,32,12.562849,55.667929
45077,Staldgade,1699,34,12.562795,55.667917
45078,Staldgade,1699,34B,12.562709,55.667883
45079,Staldgade,1699,36,12.562613,55.667835
45080,Staldgade,1699,38,12.562476,55.667772
45081,Staldgade,1699,40,12.562298,55.667701
45082,Staldgade,1699,42,12.561835,55.667491
45083,Staldgade,1699,44,12.561413,55.667296
45084,Staldgade,1699,46,12.561106,55.667157
45085,Staldgade,1699,48,12.560109,55.666702
45086,Staldgade,1699,50,12.559199,55.666286
45087,Staldgade,1699,52,12.559057,55.665738
45088,Staldgade,1699,54,12.559577,55.666037
45089,Staldgade,1699,56,12.560017,55.666301
45090,Staldgade,1699,58,12.560422,55.666476
45091,Staldgade,1699,60,12.560556,55.666537
45092,Staldgade,1699,62,12.561047,55.666769
45093,Staldgade,1699,64,12.561254,55.666855
45094,Staldgade,1699,66,12.561425,55.666934
45095,Staldgade,1699,68,12.56168,55.667049
45096,Staldgade,1699,70,12.561946,55.667174
45097,Staldgade,1699,72,12.562155,55.667269
45098,Staldgade,1699,74,12.562424,55.667296
45099,Staldgade,1699,76,12.562691,55.667376
45100,Staldgade,1699,78,12.562768,55.66756
45101,Staldgade,1699,80,12.563131,55.667714
45102,Staldgade,1699,82,12.562987,55.667629
2193129,Staldgade,1699,19,12.562427,55.668823
2193130,Staldgade,1699,27,12.562353,55.668561
2193131,Staldgade,1699,29,12.562956,55.66861
2193132,Staldgade,1699,31,12.562878,55.668439
2193133,Staldgade,1699,33,12.563186,55.668574
2193134,Staldgade,1699,35,12.563381,55.66838
2193135,Staldgade,1699,37,12.562959,55.668138
2193136,Staldgade,1699,39,12.563548,55.66784
