idx,street,postcode,housenumber,lon,lat
65497,Tårnborgvej,1901,2,12.546192,55.675539
65498,Tårnborgvej,1901,3,12.54598,55.675984
65499,Tårnborgvej,1901,4,12.546298,55.675689
65500,Tårnborgvej,1901,6,12.5464004,55.6758158
65501,Tårnborgvej,1901,8,12.546468,55.675911
65502,Tårnborgvej,1901,10,12.5465685,55.6760699
65503,Tårnborgvej,1901,12,12.546655,55.676192
65504,Tårnborgvej,1901,14,12.546746,55.676322
65505,Tårnborgvej,1901,16,12.546852,55.676474
806849,Tårnborgvej,1901,9,12.546422,55.676382
2239429,Tårnborgvej,1901,7A,12.5462947,55.676308
2239430,Tårnborgvej,1901,7B,12.5463534,55.6762948
