idx,street,postcode,housenumber,lon,lat
43098,Skindergade,1159,1,12.576331,55.680857
43099,Skindergade,1159,2,12.576192,55.680986
43100,Skindergade,1159,2A,12.575998,55.680972
43101,Skindergade,1159,2B,12.575868,55.681028
43102,Skindergade,1159,2C,12.576116,55.681045
43103,Skindergade,1159,4,12.576092,55.68091
43104,Skindergade,1159,6,12.575977,55.680843
43105,Skindergade,1159,7,12.575882,55.680596
43106,Skindergade,1159,8,12.575854,55.680767
43107,Skindergade,1159,10,12.575628,55.680635
43108,Skindergade,1159,12,12.575414,55.680456
43109,Skindergade,1159,13,12.575613,55.680393
43110,Skindergade,1159,14,12.575212,55.680299
43111,Skindergade,1159,15,12.575536,55.680342
43112,Skindergade,1159,17,12.575447,55.680254
43113,Skindergade,1159,19,12.57512,55.679995
43114,Skindergade,1159,20,12.574994,55.680125
43115,Skindergade,1159,21,12.57499,55.679889
43116,Skindergade,1159,22,12.574697,55.679901
43117,Skindergade,1159,23,12.574873,55.679783
43118,Skindergade,1159,24,12.574568,55.679787
43119,Skindergade,1159,25,12.574766,55.679698
43120,Skindergade,1159,26,12.574426,55.679675
43121,Skindergade,1159,27,12.574546,55.679478
43122,Skindergade,1159,28,12.574274,55.679495
43123,Skindergade,1159,28A,12.574259,55.679595
43124,Skindergade,1159,28B,12.574306,55.679573
43125,Skindergade,1159,29,12.5744518,55.6793095
43126,Skindergade,1159,31,12.574281,55.679259
43127,Skindergade,1159,32,12.574053,55.679352
43128,Skindergade,1159,33,12.574132,55.679146
43129,Skindergade,1159,34,12.573564,55.679025
43130,Skindergade,1159,35,12.573996,55.679059
43131,Skindergade,1159,36,12.573217,55.678872
43132,Skindergade,1159,37,12.573852,55.67898
43133,Skindergade,1159,37A,12.573805,55.678962
43134,Skindergade,1159,38,12.572963,55.678779
43135,Skindergade,1159,39,12.573802,55.678905
43136,Skindergade,1159,39A,12.573723,55.678923
43137,Skindergade,1159,40,12.572753,55.678705
43138,Skindergade,1159,40A,12.572611,55.678847
43139,Skindergade,1159,41,12.573586,55.678859
43140,Skindergade,1159,42,12.572659,55.67867
43141,Skindergade,1159,43,12.573287,55.678713
43142,Skindergade,1159,44,12.572519,55.678617
43143,Skindergade,1159,45,12.573043,55.678632
43144,Skindergade,1159,46,12.572378,55.678573
43145,Skindergade,1159,47,12.57284,55.678568
796521,Skindergade,1159,29A,12.5746562,55.6792376
796522,Skindergade,1159,29B,12.5746085,55.679209
796523,Skindergade,1159,29C,12.57441,55.679364
2219121,Skindergade,1159,3,12.576201,55.6808
2219122,Skindergade,1159,5,12.576084,55.680735
2219123,Skindergade,1159,28C,12.5740761,55.6796909
