idx,street,postcode,housenumber,lon,lat
9063,Dronningens Tværgade,1302,1,12.5887955,55.6830536
9064,Dronningens Tværgade,1302,2,12.589053,55.683209
9065,Dronningens Tværgade,1302,2A,12.588696,55.683302
9066,Dronningens Tværgade,1302,3,12.588258,55.683203
9067,Dronningens Tværgade,1302,4,12.588442,55.683375
9068,Dronningens Tværgade,1302,4A,12.588496,55.683553
9069,Dronningens Tværgade,1302,4B,12.588746,55.683841
9070,Dronningens Tværgade,1302,4C,12.588825,55.683818
9071,Dronningens Tværgade,1302,5,12.588005,55.683272
9072,Dronningens Tværgade,1302,5A,12.587769,55.683113
9073,Dronningens Tværgade,1302,5B,12.587716,55.68304
9074,Dronningens Tværgade,1302,5C,12.587757,55.682901
9075,Dronningens Tværgade,1302,5D,12.587843,55.683003
9076,Dronningens Tværgade,1302,5E,12.587924,55.683296
9077,Dronningens Tværgade,1302,6,12.588198,55.683436
9078,Dronningens Tværgade,1302,6A,12.588307,55.683662
9079,Dronningens Tværgade,1302,6B,12.588382,55.683693
9080,Dronningens Tværgade,1302,6C,12.588371,55.683813
9081,Dronningens Tværgade,1302,7,12.587768,55.683339
9082,Dronningens Tværgade,1302,7A,12.587457,55.683044
9083,Dronningens Tværgade,1302,7B,12.587422,55.68284
9084,Dronningens Tværgade,1302,8A,12.587956,55.68355
9085,Dronningens Tværgade,1302,8B,12.588124,55.683738
9086,Dronningens Tværgade,1302,9,12.587543,55.683404
9087,Dronningens Tværgade,1302,9A,12.587337,55.683105
9088,Dronningens Tværgade,1302,10,12.587791,55.683552
9089,Dronningens Tværgade,1302,11,12.587324,55.683468
9090,Dronningens Tværgade,1302,12,12.587623,55.683593
9091,Dronningens Tværgade,1302,12A,12.5878802,55.6837034
9092,Dronningens Tværgade,1302,14,12.587431,55.683638
9093,Dronningens Tværgade,1302,16,12.586717,55.683854
9094,Dronningens Tværgade,1302,19,12.586623,55.683642
9095,Dronningens Tværgade,1302,21,12.586212,55.683757
9096,Dronningens Tværgade,1302,22,12.586573,55.68389
9097,Dronningens Tværgade,1302,23,12.584916,55.683998
9098,Dronningens Tværgade,1302,24,12.586443,55.68392
9099,Dronningens Tværgade,1302,25,12.584801,55.683856
9100,Dronningens Tværgade,1302,26,12.586312,55.683949
9101,Dronningens Tværgade,1302,27,12.584676,55.683716
9102,Dronningens Tværgade,1302,28,12.586135,55.68401
9103,Dronningens Tværgade,1302,29,12.584475,55.683718
9104,Dronningens Tværgade,1302,30,12.585867,55.684079
9105,Dronningens Tværgade,1302,31,12.5843,55.683768
9106,Dronningens Tværgade,1302,32,12.585246,55.684374
9107,Dronningens Tværgade,1302,33,12.584119,55.683814
9108,Dronningens Tværgade,1302,34,12.585369,55.68451
9109,Dronningens Tværgade,1302,35,12.583919,55.683866
9110,Dronningens Tværgade,1302,36,12.585481,55.684658
9111,Dronningens Tværgade,1302,37,12.583374,55.684075
9112,Dronningens Tværgade,1302,38,12.585416,55.684729
9113,Dronningens Tværgade,1302,39,12.583487,55.684218
9114,Dronningens Tværgade,1302,40,12.585178,55.684792
9115,Dronningens Tværgade,1302,41,12.583606,55.684362
9116,Dronningens Tværgade,1302,42,12.584943,55.684858
9117,Dronningens Tværgade,1302,43,12.583646,55.684471
9118,Dronningens Tværgade,1302,44,12.584743,55.684913
9119,Dronningens Tværgade,1302,45,12.583379,55.68455
9120,Dronningens Tværgade,1302,46,12.584163,55.685016
9121,Dronningens Tværgade,1302,48,12.584043,55.684874
9122,Dronningens Tværgade,1302,50,12.583923,55.684734
9123,Dronningens Tværgade,1302,52,12.583652,55.684734
9124,Dronningens Tværgade,1302,54,12.583472,55.684781
9125,Dronningens Tværgade,1302,56,12.583297,55.68478
9126,Dronningens Tværgade,1302,57,12.583133,55.684612
9127,Dronningens Tværgade,1302,58,12.583107,55.684835
9128,Dronningens Tværgade,1302,59,12.582987,55.68466
9129,Dronningens Tværgade,1302,61,12.58286,55.6847
788510,Dronningens Tværgade,1302,4,12.58901,55.68326
802297,Dronningens Tværgade,1302,12B,12.5878572,55.6836769
