idx,street,postcode,housenumber,lon,lat
20354,Holmens Kanal,1060,2,12.585484,55.678496
20355,Holmens Kanal,1060,3,12.586172,55.678757
20356,Holmens Kanal,1060,5,12.586253,55.678528
20357,Holmens Kanal,1060,7,12.586388,55.678253
20358,Holmens Kanal,1060,9,12.586487,55.677959
20359,Holmens Kanal,1060,10,12.585537,55.677987
20360,Holmens Kanal,1060,12,12.585339,55.677807
20361,Holmens Kanal,1060,14,12.585201,55.6777
20362,Holmens Kanal,1060,16,12.584841,55.677534
20363,Holmens Kanal,1060,18,12.584598,55.677457
20364,Holmens Kanal,1060,20,12.583951,55.677292
20365,Holmens Kanal,1060,21,12.583864,55.676759
20366,Holmens Kanal,1060,22,12.583233,55.67709
20367,Holmens Kanal,1060,42,12.5826163,55.6769148
2238605,Holmens Kanal,1060,1,12.5862908,55.6789314
