idx,street,postcode,housenumber,lon,lat
436023,Annettevej,8220,1,10.13419,56.150668
436024,Annettevej,8220,2,10.133137,56.151177
436025,Annettevej,8220,2A,10.133628,56.151096
436026,Annettevej,8220,3,10.133982,56.150661
436027,Annettevej,8220,4,10.133136,56.151312
436028,Annettevej,8220,5,10.13378,56.150659
436029,Annettevej,8220,6,10.13233,56.151189
436030,Annettevej,8220,7,10.133642,56.150705
436031,Annettevej,8220,8,10.132344,56.151314
436032,Annettevej,8220,9,10.133541,56.150782
436033,Annettevej,8220,10,10.131508,56.151174
436034,Annettevej,8220,11,10.133152,56.150709
436035,Annettevej,8220,12,10.131523,56.151286
436036,Annettevej,8220,13,10.132949,56.150702
436037,Annettevej,8220,14,10.130223,56.15088
436038,Annettevej,8220,15,10.132745,56.1507
436039,Annettevej,8220,16,10.130236,56.150754
436040,Annettevej,8220,17,10.132601,56.150746
436041,Annettevej,8220,18,10.130321,56.150614
436042,Annettevej,8220,19,10.132508,56.15081
436043,Annettevej,8220,20,10.130323,56.150506
436044,Annettevej,8220,21,10.132102,56.150683
436045,Annettevej,8220,22,10.12969,56.150373
436046,Annettevej,8220,23,10.131918,56.150676
436047,Annettevej,8220,24,10.129685,56.150251
436048,Annettevej,8220,25,10.131708,56.150673
436049,Annettevej,8220,26,10.129777,56.150107
436050,Annettevej,8220,27,10.131558,56.150724
436051,Annettevej,8220,28,10.129785,56.14999
436052,Annettevej,8220,29,10.131452,56.150792
436053,Annettevej,8220,30,10.129126,56.14987
436054,Annettevej,8220,31,10.130904,56.150483
436055,Annettevej,8220,32,10.129133,56.149758
436056,Annettevej,8220,33,10.131009,56.150424
436057,Annettevej,8220,34,10.129218,56.149622
436058,Annettevej,8220,35,10.13115,56.150373
436059,Annettevej,8220,36,10.129224,56.149501
436060,Annettevej,8220,37,10.131353,56.150376
436061,Annettevej,8220,39,10.131552,56.150383
436062,Annettevej,8220,41,10.130576,56.150167
436063,Annettevej,8220,43,10.130667,56.150099
436064,Annettevej,8220,45,10.130809,56.150053
436065,Annettevej,8220,47,10.131014,56.150064
436066,Annettevej,8220,49,10.1312,56.150076
436067,Ansgarvej,8220,2,10.107777,56.152678
436516,Astridsvej,8220,1,10.1301691,56.1565589
436517,Astridsvej,8220,3,10.1299271,56.1565479
436518,Astridsvej,8220,5,10.1297221,56.1565319
436519,Astridsvej,8220,7,10.1285032,56.1563589
436646,Avnbøgevej,8220,1,10.116684,56.150976
436647,Avnbøgevej,8220,2,10.117297,56.150791
436648,Avnbøgevej,8220,3,10.116708,56.151169
436649,Avnbøgevej,8220,4,10.117369,56.151019
436650,Avnbøgevej,8220,5,10.116663,56.151367
436651,Avnbøgevej,8220,6,10.117392,56.151194
436652,Avnbøgevej,8220,7,10.116805,56.151519
436653,Avnbøgevej,8220,8,10.117336,56.151366
436654,Avnbøgevej,8220,10,10.117368,56.151541
436655,Avnbøgevej,8220,12,10.117662,56.151816
436656,Avnbøgevej,8220,14,10.117581,56.151988
436657,Avnbøgevej,8220,15,10.117055,56.152312
436658,Avnbøgevej,8220,16,10.11754,56.152141
436659,Avnbøgevej,8220,18,10.117727,56.152319
436791,Bagerivej,8220,1,10.090024,56.153622
436792,Bagerivej,8220,2,10.090635,56.15368
436793,Bagerivej,8220,3,10.0899,56.15379
436794,Bagerivej,8220,5,10.089966,56.153969
436795,Bagerivej,8220,7,10.089795,56.153984
436796,Bagerivej,8220,9,10.090002,56.154148
437279,Balsgårdsvej,8220,5,10.055643,56.150012
437280,Balsgårdsvej,8220,6,10.057009,56.149057
437281,Balsgårdsvej,8220,9,10.056639,56.146751
437424,Banevænget,8220,2,10.11601,56.153754
437425,Banevænget,8220,3,10.116177,56.153456
437426,Banevænget,8220,4,10.114798,56.153675
437427,Banevænget,8220,5,10.115895,56.153454
437428,Banevænget,8220,7,10.115567,56.153327
437429,Banevænget,8220,8,10.113759,56.153945
437430,Banevænget,8220,12,10.113215,56.153465
438103,Bentesvej,8220,33,10.135318,56.1603669
438104,Bentesvej,8220,35,10.135655,56.1603999
438105,Bentesvej,8220,37,10.135991,56.1604279
438106,Bentesvej,8220,39,10.136313,56.1604569
438107,Bentesvej,8220,53,10.136863,56.1605009
438108,Bentesvej,8220,55,10.137191,56.1605339
438109,Bentesvej,8220,57,10.137518,56.1605579
438110,Bentesvej,8220,59,10.137836,56.1605909
438111,Bentesvej,8220,61,10.137764,56.1619979
438112,Bentesvej,8220,63,10.137808,56.1618359
438113,Bentesvej,8220,65,10.137859,56.1616419
