idx,street,postcode,housenumber,lon,lat
33870,Niels Hemmingsens Gade,1153,1,12.577863,55.678859
33871,Niels Hemmingsens Gade,1153,3,12.57777,55.678983
33872,Niels Hemmingsens Gade,1153,4,12.578004,55.679005
33873,Niels Hemmingsens Gade,1153,5,12.577322,55.679121
33874,Niels Hemmingsens Gade,1153,6,12.577915,55.6791
33875,Niels Hemmingsens Gade,1153,7,12.57691,55.679677
33876,Niels Hemmingsens Gade,1153,8,12.577839,55.679229
33877,Niels Hemmingsens Gade,1153,9,12.576737,55.679764
33878,Niels Hemmingsens Gade,1153,10,12.57771,55.679359
33879,Niels Hemmingsens Gade,1153,12,12.577565,55.679469
33880,Niels Hemmingsens Gade,1153,15,12.576492,55.679893
33881,Niels Hemmingsens Gade,1153,19,12.57591,55.68021
33882,Niels Hemmingsens Gade,1153,21,12.575805,55.680267
33883,Niels Hemmingsens Gade,1153,23,12.575754,55.68033
33884,Niels Hemmingsens Gade,1153,24,12.577099,55.679778
33885,Niels Hemmingsens Gade,1153,32A,12.576382,55.680368
33886,Niels Hemmingsens Gade,1153,32B,12.576238,55.680445
33887,Niels Hemmingsens Gade,1153,34,12.575904,55.680415
33888,Niels Hemmingsens Gade,1153,36,12.575805,55.68047
2219160,Niels Hemmingsens Gade,1153,2,12.578099,55.678887
2219161,Niels Hemmingsens Gade,1153,20,12.577419,55.679557
2219162,Niels Hemmingsens Gade,1153,22,12.577331,55.679623
2219163,Niels Hemmingsens Gade,1153,32,12.576121,55.680285
