idx,street,postcode,housenumber,lon,lat
837236,Nordre Landevej,6270,2A,8.869652,54.9477506
837237,Nordre Landevej,6270,2B,8.8698671,54.9488378
837238,Nordre Landevej,6270,2C,8.8686848,54.9475138
837239,Nordre Landevej,6270,2F,8.8687926,54.9479567
837240,Nordre Landevej,6270,3,8.8653468,54.9465899
837241,Nordre Landevej,6270,4,8.873414,54.9479501
837242,Nordre Landevej,6270,4A,8.8732586,54.9477199
837243,Nordre Landevej,6270,4B,8.8733991,54.9477201
837244,Nordre Landevej,6270,4C,8.8735239,54.9477259
837245,Nordre Landevej,6270,5,8.8727619,54.9467819
837246,Nordre Landevej,6270,6,8.8742732,54.9477842
837247,Nordre Landevej,6270,7,8.8765689,54.9475508
837248,Nordre Landevej,6270,8,8.8752098,54.9478312
837249,Nordre Landevej,6270,9,8.8767718,54.9475625
837250,Nordre Landevej,6270,11,8.8779269,54.9476327
837251,Nordre Landevej,6270,13,8.8780518,54.94765
837252,Nordre Landevej,6270,15,8.8782859,54.9476618
837253,Nordre Landevej,6270,17,8.8784108,54.9476677
837254,Nordre Landevej,6270,19,8.8786137,54.9476794
837255,Nordre Landevej,6270,21,8.878723,54.947691
837256,Nordre Landevej,6270,23,8.8789728,54.9476912
837257,Nordre Landevej,6270,24,8.8831377,54.9489261
837258,Nordre Landevej,6270,24A,8.884976,54.9503484
837259,Nordre Landevej,6270,24B,8.8857578,54.9499408
837260,Nordre Landevej,6270,24C,8.8844152,54.9498878
837261,Nordre Landevej,6270,25,8.8790822,54.9476626
837262,Nordre Landevej,6270,26,8.8862102,54.950085
837263,Nordre Landevej,6270,27,8.8805961,54.9478136
837264,Nordre Landevej,6270,29,8.880877,54.9478599
837265,Nordre Landevej,6270,31,8.8812671,54.9479178
837266,Nordre Landevej,6270,32,8.887337,54.951498
837267,Nordre Landevej,6270,32A,8.88732,54.951203
837268,Nordre Landevej,6270,32B,8.887733,54.95153
837269,Nordre Landevej,6270,33,8.88147,54.9479582
837270,Nordre Landevej,6270,34,8.88791,54.9508228
837271,Nordre Landevej,6270,35A,8.8835311,54.947874
837272,Nordre Landevej,6270,35B,8.8830316,54.947816
837273,Nordre Landevej,6270,37,8.8851042,54.9491753
837274,Nordre Landevej,6270,37A,8.8843087,54.9489157
837275,Nordre Landevej,6270,39,8.8860094,54.9493142
837276,Nordre Landevej,6270,41,8.8859796,54.9488195
837278,Pionér Allé,6270,1,8.8807162,54.9494518
837280,Pionér Allé,6270,2,8.8814027,54.9496052
837282,Pionér Allé,6270,3,8.880351,54.949074
837283,Pionér Allé,6270,5,8.880028,54.949095
837284,Pionér Allé,6270,7,8.879704,54.949128
837285,Pionér Allé,6270,9,8.8792805,54.9491898
837286,Pionér Allé,6270,11,8.879417,54.949583
837287,Pionér Allé,6270,13,8.8793271,54.9492887
1459371,Ulriksalle,6270,1,8.8476335,54.9366899
1459372,Ulriksalle,6270,2,8.8483517,54.9366189
1459373,Ulriksalle,6270,3,8.8471496,54.9366983
1459374,Ulriksalle,6270,4,8.8488359,54.9365297
1459375,Ulriksalle,6270,5,8.8467908,54.9366529
1459377,Ulriksalle,6270,7,8.8469477,54.9364374
1459378,Ulriksalle,6270,8,8.8487747,54.9362061
1459381,Ulriksalle,6270,9,8.8469953,54.9362128
1459382,Ulriksalle,6270,10,8.848885,54.9359186
1459384,Ulriksalle,6270,11,8.8470116,54.9360511
1459385,Ulriksalle,6270,12,8.849479,54.9356767
1459386,Ulriksalle,6270,13,8.847059,54.935844
1459389,Ulriksalle,6270,14,8.8494174,54.935452
1459390,Ulriksalle,6270,15,8.8472933,54.9358448
1459392,Ulriksalle,6270,16,8.8494184,54.9352004
1459393,Ulriksalle,6270,17,8.8475898,54.9358631
1459395,Ulriksalle,6270,18,8.8490283,54.935155
1459397,Ulriksalle,6270,19,8.847917,54.935881
1459399,Ulriksalle,6270,20,8.8489808,54.9353346
1459402,Ulriksalle,6270,21,8.8478073,54.936124
1459403,Ulriksalle,6270,22,8.849058,54.9355594
1459404,Ulriksalle,6270,23,8.847713,54.936367
1459406,Ulriksalle,6270,24,8.8495149,54.9344366
1459407,Ulriksalle,6270,25,8.847904,54.9353063
1459409,Ulriksalle,6270,26,8.8491555,54.934553
1459412,Ulriksalle,6270,27,8.8479498,54.935585
1459415,Ulriksalle,6270,28,8.848921,54.934706
1459419,Ulriksalle,6270,29,8.8472319,54.9355751
1459420,Ulriksalle,6270,30,8.8489357,54.9348853
1459422,Ulriksalle,6270,31,8.8472483,54.9353684
1459423,Ulriksalle,6270,32,8.8493725,54.9349307
1459424,Ulriksalle,6270,33,8.8472647,54.9351528
1459425,Ulriksalle,6270,34,8.8495607,54.9346883
1459426,Ulriksalle,6270,35,8.8471249,54.9349729
1459427,Ulriksalle,6270,36,8.850873,54.934339
1459428,Ulriksalle,6270,37,8.8475774,54.9350004
1459429,Ulriksalle,6270,38,8.8507169,54.9343572
1459430,Ulriksalle,6270,39,8.8479051,54.9350098
1459431,Ulriksalle,6270,40,8.8505764,54.9343661
1459432,Ulriksalle,6270,41,8.8480159,54.9346235
1459433,Ulriksalle,6270,42,8.8503891,54.9343658
1459434,Ulriksalle,6270,43,8.8476572,54.9345332
1459435,Ulriksalle,6270,44,8.8501865,54.9343027
1459437,Ulriksalle,6270,45,8.8472362,54.9344428
1459439,Ulriksalle,6270,46,8.8501705,54.9343925
1459441,Ulriksalle,6270,47,8.8473929,54.9342633
1459442,Ulriksalle,6270,48,8.8501702,54.9344914
1459443,Ulriksalle,6270,49,8.8477672,54.9343536
1459444,Ulriksalle,6270,50,8.8506694,54.9345549
1459445,Ulriksalle,6270,51,8.8481259,54.9344169
1459446,Ulriksalle,6270,52,8.8508567,54.9345372
1459447,Ulriksalle,6270,53,8.8484857,54.9341837
1459448,Ulriksalle,6270,54A,8.8507935,54.9347617
1459449,Ulriksalle,6270,54B,8.8508087,54.9348606
1459450,Ulriksalle,6270,55,8.8482525,54.9339498
1459451,Ulriksalle,6270,56A,8.8511835,54.9348071
1459452,Ulriksalle,6270,56B,8.8511675,54.934915
1459453,Ulriksalle,6270,57,8.8480658,54.9338058
1459455,Ulriksalle,6270,58A,8.851495,54.934852
1459456,Ulriksalle,6270,58B,8.8516671,54.9348527
1459458,Ulriksalle,6270,59,8.8477386,54.9336526
1459460,Ulriksalle,6270,60,8.8517146,54.934664
1459462,Ulriksalle,6270,61,8.8475523,54.9333918
1459463,Ulriksalle,6270,62,8.851715,54.9345652
1459464,Ulriksalle,6270,63,8.8479109,54.9334821
1459465,Ulriksalle,6270,64,8.8517466,54.9344753
1459468,Ulriksalle,6270,65,8.8482537,54.9336353
1459470,Ulriksalle,6270,66A,8.8512476,54.9343399
1459472,Ulriksalle,6270,66B,8.8514193,54.9343312
1459474,Ulriksalle,6270,66C,8.8515598,54.9343313
1459475,Ulriksalle,6270,66D,8.8517315,54.9343225
1459478,Ulriksalle,6270,67,8.8485494,54.9338423
1459480,Ulriksalle,6270,68A,8.851545,54.9341156
