idx,street,postcode,housenumber,lon,lat
41422,Rådhusstræde,1466,1,12.574076,55.6772014
41423,Rådhusstræde,1466,2A,12.5737027,55.6771833
41424,Rådhusstræde,1466,2B,12.5737636,55.6771181
41425,Rådhusstræde,1466,3,12.57421,55.677063
41426,Rådhusstræde,1466,3A,12.574427,55.677118
41427,Rådhusstræde,1466,3B,12.574297,55.677161
41428,Rådhusstræde,1466,4A,12.573895,55.676961
41429,Rådhusstræde,1466,4B,12.573876,55.676911
41430,Rådhusstræde,1466,5,12.574288,55.676964
41431,Rådhusstræde,1466,6,12.574127,55.676713
41432,Rådhusstræde,1466,6A,12.574019,55.676656
41433,Rådhusstræde,1466,6B,12.573912,55.676621
41434,Rådhusstræde,1466,6C,12.573739,55.676685
41435,Rådhusstræde,1466,7,12.574405,55.676824
41436,Rådhusstræde,1466,8,12.574353,55.676486
41437,Rådhusstræde,1466,8A,12.574378,55.676445
41438,Rådhusstræde,1466,9,12.574559,55.676601
41439,Rådhusstræde,1466,10,12.574467,55.67636
41440,Rådhusstræde,1466,11,12.574622,55.676536
41441,Rådhusstræde,1466,13,12.574728,55.676411
41442,Rådhusstræde,1466,15,12.574798,55.676327
41443,Rådhusstræde,1466,17,12.574858,55.676254
803173,Rådhusstræde,1466,2C,12.573832,55.6770504
803174,Rådhusstræde,1466,4C,12.573689,55.676839
803175,Rådhusstræde,1466,4D,12.573729,55.676807
803176,Rådhusstræde,1466,4E,12.57386,55.676747
803177,Rådhusstræde,1466,4F,12.573946,55.676821
803178,Rådhusstræde,1466,4G,12.573995,55.67687
803179,Rådhusstræde,1466,4H,12.574057,55.676807
