idx,street,postcode,housenumber,lon,lat
74,Øhusevej,6990,23,8.1456269,56.2594616
778487,Torsmindevej,6990,99,8.123408,56.412211
778488,Torsmindevej,6990,103,8.123228,56.410523
778489,Torsmindevej,6990,105,8.123126,56.410006
778490,Torsmindevej,6990,109,8.123074,56.409211
778491,Torsmindevej,6990,111,8.122462,56.406911
778492,Torsmindevej,6990,113,8.122742,56.406113
778493,Torsmindevej,6990,115,8.122985,56.405594
778494,Torsmindevej,6990,117,8.122658,56.405163
778495,Torsmindevej,6990,121,8.122788,56.40281
778496,Torsmindevej,6990,125,8.122104,56.39653
778497,Torsmindevej,6990,127,8.121648,56.395648
778498,Torsmindevej,6990,129,8.121972,56.394078
778499,Torsmindevej,6990,131A,8.12195,56.393649
778500,Torsmindevej,6990,133,8.121955,56.392731
778501,Torsmindevej,6990,135,8.121937,56.392072
778502,Torsmindevej,6990,137,8.122003,56.391428
778503,Torsmindevej,6990,139,8.122621,56.38872
778504,Torsmindevej,6990,145,8.1234568,56.3873148
778505,Torsmindevej,6990,147,8.1229757,56.3866653
778506,Torsmindevej,6990,153,8.122263,56.385297
778507,Torsmindevej,6990,155,8.1223272,56.3840686
778508,Torsmindevej,6990,161,8.1231983,56.3819491
778509,Torsmindevej,6990,163,8.1226091,56.3812749
788517,Holmegade,6990,50,8.32431,56.27615
1638810,Holstebrovej,6990,1,8.326495,56.279788
1638813,Holstebrovej,6990,2,8.33623,56.288522
1638821,Holstebrovej,6990,3,8.327175,56.281424
1638824,Holstebrovej,6990,4,8.336985,56.289308
1638828,Holstebrovej,6990,5,8.319383,56.280007
1638830,Holstebrovej,6990,6,8.337367,56.289614
1638831,Holstebrovej,6990,7,8.327671,56.280601
1638832,Holstebrovej,6990,8,8.341966,56.291436
1638833,Holstebrovej,6990,9,8.341647,56.292041
1638834,Holstebrovej,6990,10,8.375161,56.299553
1638835,Holstebrovej,6990,11,8.344728,56.293129
1638836,Holstebrovej,6990,12,8.382201,56.296252
1638838,Holstebrovej,6990,13,8.351296,56.294633
1638842,Holstebrovej,6990,14,8.396125,56.302262
1638843,Holstebrovej,6990,15,8.381723,56.303285
1638846,Holstebrovej,6990,17,8.385378,56.304397
1638848,Holstebrovej,6990,19,8.399126,56.307433
1638852,Holstebrovej,6990,21,8.400554,56.309087
1638861,Holstebrovej,6990,23,8.40079,56.307526
1653970,Bjerregårdvej,6990,23A,8.209234,56.223928
1653971,Bjerregårdvej,6990,23B,8.207048,56.229615
1653979,Bjerregårdvej,6990,38,8.210558,56.218118
1653980,Bjerregårdvej,6990,40,8.20944,56.228594
1660640,Husby Klitvej,6990,1,8.124927,56.180045
1660641,Husby Klitvej,6990,2,8.127106,56.183739
1660642,Husby Klitvej,6990,3,8.126315,56.189914
1660643,Husby Klitvej,6990,4,8.135172,56.211535
1660644,Husby Klitvej,6990,5,8.128209,56.194116
1660645,Husby Klitvej,6990,6,8.139717,56.230814
1660646,Husby Klitvej,6990,7,8.130238,56.202324
1660647,Husby Klitvej,6990,8,8.140418,56.24243
1660648,Husby Klitvej,6990,11,8.131476,56.210787
1660649,Husby Klitvej,6990,13,8.136051,56.214547
1660650,Husby Klitvej,6990,15,8.136213,56.214812
1660651,Husby Klitvej,6990,17,8.138055,56.216954
1660652,Husby Klitvej,6990,19,8.137221,56.218775
1660653,Husby Klitvej,6990,21,8.1349,56.222807
1660654,Husby Klitvej,6990,23,8.13934,56.223662
1660655,Husby Klitvej,6990,25,8.137287,56.230303
1660656,Husby Klitvej,6990,27,8.138487,56.230791
1660657,Husby Klitvej,6990,29,8.138172,56.232524
1660658,Husby Klitvej,6990,31,8.133832,56.237995
1660659,Husby Klitvej,6990,33,8.137799,56.239271
1660660,Husby Klitvej,6990,35,8.138261,56.240647
1660661,Husby Klitvej,6990,37,8.136639,56.24082
1660662,Husby Klitvej,6990,39,8.137054,56.241272
1660663,Husby Klitvej,6990,41,8.137663,56.241376
1663216,Gilhøj,6990,2,8.212182,56.21689
1663218,Gilhøj,6990,4,8.218978,56.21611
1663221,Gilhøj,6990,6,8.220083,56.217657
1663223,Gilhøj,6990,8,8.231018,56.216212
1790299,Hagevej,6990,1,8.139012,56.319885
1790300,Hagevej,6990,2,8.139325,56.319834
1790301,Hagevej,6990,3,8.139639,56.319782
1790302,Hagevej,6990,4,8.139768,56.320106
1790303,Hagevej,6990,5,8.139919,56.320411
1790304,Hagevej,6990,6,8.139173,56.320465
1790305,Hagevej,6990,7,8.139126,56.320243
1790306,Hagevej,6990,8,8.138369,56.320119
1790307,Hagevej,6990,8A,8.138039,56.31995
1790308,Hagevej,6990,8B,8.138489,56.319678
1790309,Hagevej,6990,9,8.137617,56.320237
1790310,Hagevej,6990,10,8.138206,56.320388
1790311,Hagevej,6990,11,8.13828,56.320795
1790312,Hagevej,6990,12,8.137853,56.320675
1790313,Hagevej,6990,13,8.13726,56.32062
1790314,Hagevej,6990,14,8.137466,56.32121
1790315,Hagevej,6990,15,8.137869,56.321201
1790316,Hagevej,6990,16A,8.138986,56.320726
1790317,Hagevej,6990,16B,8.139152,56.321162
1790318,Hagevej,6990,16C,8.139017,56.320911
1790319,Hagevej,6990,17,8.139675,56.321049
1790325,Hagevej,6990,18,8.139591,56.320741
1790328,Hagevej,6990,19,8.140059,56.320734
1790332,Hagevej,6990,20,8.140249,56.32112
1790334,Hagevej,6990,21,8.140866,56.321103
1790339,Hagevej,6990,23,8.141137,56.321044
1790342,Hagevej,6990,24,8.141604,56.321041
1790345,Hagevej,6990,25,8.14182,56.321357
1790348,Hagevej,6990,26,8.142156,56.321532
1790351,Hagevej,6990,27,8.142476,56.321685
1790355,Hagevej,6990,28,8.14302,56.321931
1790357,Hagevej,6990,29,8.143431,56.321909
1790360,Hagevej,6990,30,8.143338,56.322344
1790362,Hagevej,6990,31,8.143712,56.322232
1790366,Hagevej,6990,32,8.14374,56.322622
1790369,Hagevej,6990,33,8.143655,56.322831
1790372,Hagevej,6990,34,8.143672,56.323056
1790375,Hagevej,6990,35,8.143811,56.32338
1790376,Hagevej,6990,36,8.143924,56.32358
1790377,Hagevej,6990,37,8.144021,56.323834
1790378,Hagevej,6990,38,8.14419,56.324091
1790379,Hagevej,6990,39,8.144172,56.324384
1790380,Hagevej,6990,40,8.144254,56.324685
1790381,Hagevej,6990,41,8.144739,56.32479
1790382,Hagevej,6990,42,8.144892,56.325026
1790383,Hagevej,6990,43,8.145086,56.325188
1790384,Hagevej,6990,44,8.145198,56.325461
1790385,Hagevej,6990,45,8.145479,56.325682
