idx,street,postcode,housenumber,lon,lat
56768,Åboulevard,1635,1,12.557239,55.682158
56769,Åboulevard,1635,3,12.557034,55.68229
56771,Åboulevard,1635,5,12.556835,55.682421
56773,Åboulevard,1635,7,12.556322,55.682764
56775,Åboulevard,1635,9,12.5561274,55.6828742
56777,Åboulevard,1635,11,12.555917,55.683009
56779,Åboulevard,1635,13,12.5557,55.683168
795773,Åboulevard,1635,7D,12.556162,55.682847
795774,Åboulevard,1635,9A,12.5560989,55.6828948
795775,Åboulevard,1635,9B,12.5560587,55.6829178
795776,Åboulevard,1635,9C,12.556008,55.6829501
795777,Åboulevard,1635,9D,12.5559468,55.6829877
795778,Åboulevard,1635,11A,12.555872,55.68304
795779,Åboulevard,1635,11B,12.555823,55.683073
795780,Åboulevard,1635,11C,12.55578,55.683103
795781,Åboulevard,1635,11D,12.555735,55.683139
