idx,street,postcode,housenumber,lon,lat
1007930,Solsikkeparken,3310,1,12.0731879,55.9267499
1007931,Solsikkeparken,3310,2,12.0734643,55.926731
1007932,Solsikkeparken,3310,3,12.073231,55.9268719
1007933,Solsikkeparken,3310,4,12.0734941,55.9268273
1007934,Solsikkeparken,3310,5,12.0732494,55.9269433
1007935,Solsikkeparken,3310,6,12.0735128,55.9269229
1007936,Solsikkeparken,3310,7,12.0732808,55.9270967
1007937,Solsikkeparken,3310,8,12.0735389,55.9270258
1007938,Solsikkeparken,3310,9,12.0733592,55.9271623
1007939,Solsikkeparken,3310,10,12.0737458,55.92709
1007940,Solsikkeparken,3310,11,12.0733923,55.9273171
1007941,Solsikkeparken,3310,12,12.073768,55.927167
1007942,Solsikkeparken,3310,13,12.0733508,55.9274084
1007943,Solsikkeparken,3310,14,12.0737816,55.9272393
1007944,Solsikkeparken,3310,15,12.0733705,55.9275092
1007945,Solsikkeparken,3310,16,12.0737963,55.9272948
1007946,Solsikkeparken,3310,17,12.0733965,55.9276258
1007947,Solsikkeparken,3310,18,12.0738099,55.9273599
1007948,Solsikkeparken,3310,19,12.0737035,55.9274962
1007949,Solsikkeparken,3310,20,12.0740718,55.9273427
1007950,Solsikkeparken,3310,21,12.073732,55.9276191
1007951,Solsikkeparken,3310,22,12.0742669,55.9273298
1007952,Solsikkeparken,3310,23,12.0740029,55.9276167
1007953,Solsikkeparken,3310,24,12.0744479,55.9273163
1007954,Solsikkeparken,3310,25,12.0739713,55.9274775
1007955,Solsikkeparken,3310,26,12.0746115,55.9273073
1007956,Solsikkeparken,3310,27,12.0743614,55.9274679
1007957,Solsikkeparken,3310,28,12.0748572,55.9273248
1007958,Solsikkeparken,3310,29,12.0743913,55.9276066
1007959,Solsikkeparken,3310,30,12.07507,55.9273101
1007960,Solsikkeparken,3310,31,12.0746638,55.9276043
1007961,Solsikkeparken,3310,32,12.0752043,55.9273001
1007962,Solsikkeparken,3310,33,12.0746279,55.9274495
1007963,Solsikkeparken,3310,34,12.0754216,55.9272858
1007964,Solsikkeparken,3310,35,12.0750233,55.9274563
