idx,street,postcode,housenumber,lon,lat
1005811,Kavsløkke,6470,1,9.894324,54.915676
1005813,Kavsløkke,6470,2,9.89311,54.916102
1005815,Kavsløkke,6470,3,9.894324,54.915776
1005819,Kavsløkke,6470,4,9.893234,54.916138
1005820,Kavsløkke,6470,5,9.894328,54.915877
1005824,Kavsløkke,6470,6,9.893362,54.916171
1005826,Kavsløkke,6470,7,9.894657,54.915877
1005828,Kavsløkke,6470,8,9.893502,54.916194
1005831,Kavsløkke,6470,9,9.894812,54.915875
1005832,Kavsløkke,6470,10,9.893629,54.916226
1005833,Kavsløkke,6470,11,9.894992,54.915873
1005835,Kavsløkke,6470,12,9.892973,54.91648
1005836,Kavsløkke,6470,13,9.894565,54.915669
1005842,Kavsløkke,6470,14,9.893037,54.916404
1005843,Kavsløkke,6470,15,9.894704,54.915668
1005847,Kavsløkke,6470,16,9.893093,54.916336
1005851,Kavsløkke,6470,17,9.894857,54.915666
1005854,Kavsløkke,6470,18,9.892469,54.916338
1005857,Kavsløkke,6470,19,9.894417,54.915445
1005861,Kavsløkke,6470,19A,9.894556,54.915444
1005864,Kavsløkke,6470,20,9.892532,54.916269
1005868,Kavsløkke,6470,21,9.894247,54.91522
1005869,Kavsløkke,6470,22,9.892583,54.9162
1005873,Kavsløkke,6470,23,9.894401,54.915217
1005878,Kavsløkke,6470,24,9.891961,54.916188
1005880,Kavsløkke,6470,25,9.894568,54.915214
1005883,Kavsløkke,6470,26,9.892018,54.916117
1005886,Kavsløkke,6470,27,9.894131,54.915015
1005888,Kavsløkke,6470,28,9.892058,54.916037
1005889,Kavsløkke,6470,29,9.89429,54.915011
1005890,Kavsløkke,6470,30,9.892115,54.915968
1005891,Kavsløkke,6470,31,9.894447,54.915009
1005892,Kavsløkke,6470,32,9.892578,54.915959
1005893,Kavsløkke,6470,33,9.893987,54.914804
1005894,Kavsløkke,6470,34,9.892706,54.915992
1005895,Kavsløkke,6470,35,9.894165,54.914802
1005896,Kavsløkke,6470,36,9.892833,54.916026
1005897,Kavsløkke,6470,37,9.894314,54.9148
1005898,Kavsløkke,6470,39,9.893748,54.914851
1005899,Kavsløkke,6470,41,9.893743,54.914754
1005900,Kavsløkke,6470,43,9.893741,54.914661
1005901,Kavsløkke,6470,45,9.893882,54.91505
1005902,Kavsløkke,6470,47,9.893744,54.915051
1005903,Kavsløkke,6470,49,9.893564,54.915053
1005904,Kavsløkke,6470,51,9.893332,54.914888
1005905,Kavsløkke,6470,53,9.893329,54.914797
1005906,Kavsløkke,6470,55,9.893325,54.914693
1005907,Kavsløkke,6470,57,9.893338,54.915088
1005908,Kavsløkke,6470,59,9.893183,54.915089
1005909,Kavsløkke,6470,61,9.892998,54.915092
1005910,Kavsløkke,6470,63,9.892752,54.915123
1005911,Kavsløkke,6470,65,9.892752,54.915021
1005912,Kavsløkke,6470,67,9.892752,54.914926
1005913,Kavsløkke,6470,69,9.892644,54.914769
1005914,Kavsløkke,6470,71,9.892808,54.914761
1005915,Kavsløkke,6470,73,9.892966,54.914754
1005916,Kavsløkke,6470,77,9.893344,54.9153
1005917,Kavsløkke,6470,79,9.893168,54.915303
1005918,Kavsløkke,6470,81,9.892998,54.915305
1005919,Kavsløkke,6470,83,9.892906,54.915457
1005920,Kavsløkke,6470,85,9.892908,54.915543
1005921,Kavsløkke,6470,87,9.89291,54.91564
1005922,Kavsløkke,6470,89,9.893279,54.915544
1005923,Kavsløkke,6470,91,9.893281,54.915638
1005924,Kavsløkke,6470,93,9.893286,54.915735
1005925,Kavsløkke,6470,95,9.893646,54.915502
1005926,Kavsløkke,6470,97,9.893649,54.915592
1005927,Kavsløkke,6470,99,9.893655,54.915681
1005928,Kavsløkke,6470,101,9.89242,54.915639
1005929,Kavsløkke,6470,103,9.892299,54.915475
1005930,Kavsløkke,6470,105,9.892064,54.915439
1005931,Kavsløkke,6470,107,9.892039,54.915641
1005932,Kavsløkke,6470,109,9.892229,54.915296
1005933,Kavsløkke,6470,111,9.892186,54.915151
1005934,Kavsløkke,6470,113,9.89195,54.915153
1005935,Kavsløkke,6470,115,9.891928,54.915297
1005936,Kavsløkke,6470,117,9.892231,54.914946
1005937,Kavsløkke,6470,119,9.892187,54.914805
1005938,Kavsløkke,6470,121,9.891952,54.914803
1005939,Kavsløkke,6470,123,9.891919,54.914948
1005940,Kavsløkke,6470,125,9.891388,54.914868
1005941,Kavsløkke,6470,127,9.891422,54.914724
1005942,Kavsløkke,6470,129,9.891186,54.914715
1005943,Kavsløkke,6470,131,9.891204,54.914848
1005944,Kavsløkke,6470,133,9.891218,54.915108
1005945,Kavsløkke,6470,135,9.891237,54.914988
1005946,Kavsløkke,6470,137,9.890849,54.915186
1005947,Kavsløkke,6470,139,9.890651,54.914974
1005948,Kavsløkke,6470,141,9.890584,54.91471
1005949,Kavsløkke,6470,143,9.890358,54.914697
1005950,Kavsløkke,6470,145,9.889993,54.914915
1005951,Kavsløkke,6470,147,9.890378,54.915087
1005952,Kavsløkke,6470,157,9.889978,54.915115
1005953,Kavsløkke,6470,159,9.889738,54.91473
1005954,Kavsløkke,6470,161,9.889465,54.914771
1005955,Kavsløkke,6470,163,9.889462,54.914899
1005956,Kavsløkke,6470,165,9.889553,54.915071
1005957,Kavsløkke,6470,167,9.889573,54.915191
1005961,Kavsløkke,6470,169,9.889597,54.915315
1005967,Kavsløkke,6470,173,9.891139,54.915948
1005968,Kavsløkke,6470,175,9.890884,54.91586
1005973,Kavsløkke,6470,177,9.89088,54.916095
1005975,Kavsløkke,6470,179,9.891113,54.916395
