idx,street,postcode,housenumber,lon,lat
36294,Ole Suhrs Gade,1354,1,12.572971,55.6887486
36295,Ole Suhrs Gade,1354,2,12.573219,55.688891
36296,Ole Suhrs Gade,1354,3,12.572738,55.688851
36297,Ole Suhrs Gade,1354,4,12.572961,55.689001
36298,Ole Suhrs Gade,1354,5,12.572548,55.688942
36299,Ole Suhrs Gade,1354,6,12.572744,55.689105
36300,Ole Suhrs Gade,1354,7,12.572348,55.689028
36301,Ole Suhrs Gade,1354,8,12.572516,55.689215
36302,Ole Suhrs Gade,1354,9,12.572177,55.689108
36303,Ole Suhrs Gade,1354,10,12.572307,55.689315
36304,Ole Suhrs Gade,1354,11,12.572054,55.689163
36305,Ole Suhrs Gade,1354,12,12.572079,55.689415
36306,Ole Suhrs Gade,1354,13,12.571867,55.689255
36307,Ole Suhrs Gade,1354,14,12.571833,55.689531
36308,Ole Suhrs Gade,1354,15,12.571664,55.689346
36309,Ole Suhrs Gade,1354,16,12.571545,55.689663
36310,Ole Suhrs Gade,1354,17,12.571466,55.689427
36311,Ole Suhrs Gade,1354,18,12.571261,55.689792
36312,Ole Suhrs Gade,1354,19,12.5713,55.689508
36313,Ole Suhrs Gade,1354,20,12.570929,55.689954
36314,Ole Suhrs Gade,1354,21,12.57114,55.689589
36315,Ole Suhrs Gade,1354,23,12.57094,55.68968
36316,Ole Suhrs Gade,1354,25,12.570744,55.68977
36317,Ole Suhrs Gade,1354,27,12.570583,55.689843
