idx,street,postcode,housenumber,lon,lat
11705,Esbern Snares Gade,1725,1,12.554078,55.665909
11706,Esbern Snares Gade,1725,2,12.553566,55.666013
11707,Esbern Snares Gade,1725,3,12.554201,55.665778
11708,Esbern Snares Gade,1725,4,12.553654,55.665916
11709,Esbern Snares Gade,1725,5,12.554332,55.665642
11710,Esbern Snares Gade,1725,6,12.553722,55.665843
11711,Esbern Snares Gade,1725,7,12.554444,55.665523
11712,Esbern Snares Gade,1725,8,12.55383,55.665733
11713,Esbern Snares Gade,1725,9,12.554549,55.665412
11714,Esbern Snares Gade,1725,10,12.553938,55.66561
11715,Esbern Snares Gade,1725,11,12.554659,55.665289
11716,Esbern Snares Gade,1725,12,12.554038,55.665506
11717,Esbern Snares Gade,1725,13,12.554761,55.665178
11718,Esbern Snares Gade,1725,14,12.554131,55.665409
11719,Esbern Snares Gade,1725,15,12.554858,55.66507
11720,Esbern Snares Gade,1725,16,12.554228,55.665305
11721,Esbern Snares Gade,1725,18,12.554338,55.665198
11722,Esbern Snares Gade,1725,20,12.554429,55.665093
11723,Esbern Snares Gade,1725,22,12.554496,55.665002
