idx,street,postcode,housenumber,lon,lat
1658132,Ringkøbingvej,6920,1,8.648507,56.093128
1658134,Ringkøbingvej,6920,5,8.577641,56.084186
1658136,Ringkøbingvej,6920,6,8.650239,56.093072
1658138,Ringkøbingvej,6920,6A,8.647049,56.096118
1658140,Ringkøbingvej,6920,7,8.575573,56.088471
1658142,Ringkøbingvej,6920,8,8.638196,56.099292
1658144,Ringkøbingvej,6920,9,8.568215,56.089014
1658146,Ringkøbingvej,6920,10,8.624308,56.100413
1658148,Ringkøbingvej,6920,11,8.563784,56.088673
1658151,Ringkøbingvej,6920,12,8.623005,56.099509
1658156,Ringkøbingvej,6920,13,8.563521,56.08847
1658159,Ringkøbingvej,6920,13A,8.563859,56.088192
1658161,Ringkøbingvej,6920,14,8.613127,56.099884
1658163,Ringkøbingvej,6920,15,8.562936,56.088688
1658165,Ringkøbingvej,6920,16,8.610057,56.099722
1658166,Ringkøbingvej,6920,17,8.566671,56.086716
1658169,Ringkøbingvej,6920,18,8.585661,56.090196
1658170,Ringkøbingvej,6920,19,8.56619,56.085188
1658173,Ringkøbingvej,6920,20,8.577096,56.089985
1658175,Ringkøbingvej,6920,21,8.568227,56.084833
1658176,Ringkøbingvej,6920,22,8.572134,56.089726
1658179,Ringkøbingvej,6920,23,8.562001,56.083843
1658181,Ringkøbingvej,6920,24,8.568635,56.091639
1658182,Ringkøbingvej,6920,25,8.555886,56.087312
1658185,Ringkøbingvej,6920,26,8.565769,56.089846
1658186,Ringkøbingvej,6920,27,8.557426,56.086102
1658187,Ringkøbingvej,6920,28,8.563101,56.089064
1658188,Ringkøbingvej,6920,29,8.558802,56.082856
1658189,Ringkøbingvej,6920,30,8.562467,56.089175
1658190,Ringkøbingvej,6920,31,8.550972,56.086519
1658191,Ringkøbingvej,6920,32,8.561562,56.089115
1658192,Ringkøbingvej,6920,32A,8.561683,56.089333
1658193,Ringkøbingvej,6920,33,8.54777,56.087568
1658194,Ringkøbingvej,6920,34,8.561124,56.089055
1658195,Ringkøbingvej,6920,35,8.541555,56.086441
1658196,Ringkøbingvej,6920,36,8.560604,56.088996
1658197,Ringkøbingvej,6920,36A,8.561096,56.089278
1658198,Ringkøbingvej,6920,37,8.534224,56.086718
1658199,Ringkøbingvej,6920,38,8.56029,56.088927
1658200,Ringkøbingvej,6920,39,8.529749,56.082838
1658201,Ringkøbingvej,6920,40,8.55985,56.088838
1658203,Ringkøbingvej,6920,41,8.529642,56.086963
1658207,Ringkøbingvej,6920,42,8.559313,56.088892
1658212,Ringkøbingvej,6920,44,8.55886,56.088811
1658216,Ringkøbingvej,6920,46,8.553083,56.089451
1658225,Ringkøbingvej,6920,48,8.545824,56.088306
1658232,Ringkøbingvej,6920,50,8.546465,56.092234
1658241,Ringkøbingvej,6920,52,8.538233,56.088023
1658244,Ringkøbingvej,6920,54,8.537969,56.088335
1658248,Ringkøbingvej,6920,56,8.536977,56.087644
1658251,Ringkøbingvej,6920,58,8.531052,56.087497
1658253,Ringkøbingvej,6920,60,8.529626,56.08732
1687386,Sæddingvej,6920,28,8.57432,56.048637
1687388,Sæddingvej,6920,30,8.579782,56.052462
1687399,Sæddingvej,6920,39,8.573165,56.049939
