idx,street,postcode,housenumber,lon,lat
330240,Svalmstrupvej,4360,49,11.8212772,55.5502376
330241,Svalmstrupvej,4360,53,11.8227926,55.5512512
330242,Svalmstrupvej,4360,54,11.8245168,55.55197
330243,Svalmstrupvej,4360,58,11.8236651,55.5537233
330244,Svalmstrupvej,4360,61,11.823859,55.554872
330245,Svalmstrupvej,4360,63,11.8241125,55.5550578
330246,Svalmstrupvej,4360,65,11.823916,55.555465
330247,Svalmstrupvej,4360,68,11.8254797,55.5552517
1189166,Sønderstrupvej,4360,111,11.766226,55.589993
1189167,Sønderstrupvej,4360,113,11.765965,55.590138
1189168,Sønderstrupvej,4360,115,11.765671,55.588837
1189169,Sønderstrupvej,4360,117,11.76717,55.58872
1189170,Sønderstrupvej,4360,119,11.766957,55.588012
1189171,Sønderstrupvej,4360,123,11.76802,55.587915
1189172,Sønderstrupvej,4360,125,11.768292,55.587236
1189173,Sønderstrupvej,4360,132,11.766997,55.585523
1189174,Sønderstrupvej,4360,136,11.755577,55.58106
1189175,Sønderstrupvej,4360,143,11.769009,55.583346
1189176,Sønderstrupvej,4360,152,11.769739,55.581148
1189177,Sønderstrupvej,4360,153,11.770665,55.581501
1189179,Sønderstrupvej,4360,155,11.771585,55.58023
1189182,Sønderstrupvej,4360,157,11.770745,55.579816
1189183,Sønderstrupvej,4360,159,11.770758,55.579477
1189186,Sønderstrupvej,4360,161,11.770789,55.579313
1189187,Sønderstrupvej,4360,162,11.76825,55.579666
1189189,Sønderstrupvej,4360,169,11.770605,55.578166
1189191,Sønderstrupvej,4360,170,11.769792,55.577264
1189193,Sønderstrupvej,4360,171,11.770306,55.577184
1189195,Sønderstrupvej,4360,172,11.769771,55.577094
1189196,Sønderstrupvej,4360,173,11.770246,55.576916
1189198,Sønderstrupvej,4360,174,11.769656,55.576921
1189200,Sønderstrupvej,4360,175,11.770149,55.576762
1189202,Sønderstrupvej,4360,176,11.769652,55.576741
1189204,Sønderstrupvej,4360,177,11.770057,55.576555
1189206,Sønderstrupvej,4360,178,11.769588,55.576438
1189208,Sønderstrupvej,4360,179,11.770032,55.576391
1189210,Sønderstrupvej,4360,180,11.769468,55.576239
1189211,Sønderstrupvej,4360,181,11.769901,55.576083
1189214,Sønderstrupvej,4360,182,11.769354,55.575984
1189215,Sønderstrupvej,4360,183,11.769876,55.575927
1189218,Sønderstrupvej,4360,184,11.769282,55.575703
1189219,Sønderstrupvej,4360,185,11.769844,55.57572
1189222,Sønderstrupvej,4360,186,11.769181,55.575306
1189223,Sønderstrupvej,4360,187,11.769707,55.575448
1190640,Bukkerupvej,4360,166,11.779323,55.583043
1190641,Bukkerupvej,4360,168,11.78289,55.582136
1190642,Bukkerupvej,4360,171,11.782753,55.581013
1190643,Bukkerupvej,4360,175,11.781729,55.580514
1190644,Bukkerupvej,4360,176,11.7815,55.580721
1190645,Bukkerupvej,4360,182,11.780577,55.579677
1190646,Bukkerupvej,4360,184,11.780015,55.578973
1190647,Bukkerupvej,4360,189,11.780027,55.577754
1190648,Bukkerupvej,4360,195,11.77993,55.576415
1190649,Bukkerupvej,4360,197,11.780048,55.576416
1190985,Grønnebjærgvej,4360,47,11.799992,55.580371
1190986,Grønnebjærgvej,4360,73,11.8068428,55.5750255
1190987,Grønnebjærgvej,4360,75,11.806981,55.575043
1239569,Have Borupvej,4360,124,11.735136,55.564341
1239570,Have Borupvej,4360,138,11.734146,55.567031
1239571,Have Borupvej,4360,141,11.735349,55.567984
1239572,Have Borupvej,4360,144,11.737019,55.568039
1239573,Have Borupvej,4360,148,11.737514,55.568098
1239574,Have Borupvej,4360,166,11.746178,55.563125
1239575,Have Borupvej,4360,168,11.747561,55.562095
1239576,Have Borupvej,4360,170,11.746131,55.569449
1239577,Have Borupvej,4360,179,11.748851,55.569623
1239578,Have Borupvej,4360,181,11.7486927,55.5698775
1239579,Have Borupvej,4360,184,11.750032,55.569035
1239580,Have Borupvej,4360,185,11.750289,55.569366
1239581,Have Borupvej,4360,187,11.751594,55.569757
1239582,Have Borupvej,4360,190,11.752358,55.569652
1239583,Have Borupvej,4360,191,11.753174,55.570303
1239584,Have Borupvej,4360,207,11.759164,55.572698
1239585,Have Borupvej,4360,209,11.760032,55.571981
1239759,Hvalsøvej,4360,133,11.756814,55.554195
1239760,Hvalsøvej,4360,165,11.767307,55.558509
1239761,Hvalsøvej,4360,190,11.776794,55.560038
1239762,Hvalsøvej,4360,192,11.780238,55.560328
1239763,Hvalsøvej,4360,194,11.775857,55.56096
1239764,Hvalsøvej,4360,195,11.776384,55.561938
1239765,Hvalsøvej,4360,201,11.777725,55.563007
1239766,Hvalsøvej,4360,214,11.782259,55.564089
1239767,Hvalsøvej,4360,225,11.785263,55.566226
1239768,Hvalsøvej,4360,229,11.786695,55.567154
1239769,Hvalsøvej,4360,269,11.800509,55.571137
1239770,Hvalsøvej,4360,270,11.800798,55.570811
1239771,Hvalsøvej,4360,272,11.802304,55.570898
1239772,Hvalsøvej,4360,275,11.8018667,55.5721017
1239773,Hvalsøvej,4360,298,11.81004,55.573629
1239774,Hvalsøvej,4360,302,11.811843,55.574335
1239775,Hvalsøvej,4360,308,11.813238,55.574683
1239776,Hvalsøvej,4360,314,11.816243,55.573022
1239777,Hvalsøvej,4360,328,11.820892,55.575538
1239778,Hvalsøvej,4360,330,11.820784,55.574622
1239779,Hvalsøvej,4360,332,11.817804,55.570808
1239780,Hvalsøvej,4360,334,11.822598,55.576047
1239838,Borgergade,4360,1,11.769318,55.57485
1239839,Borgergade,4360,2,11.768732,55.574961
1239840,Borgergade,4360,3,11.768883,55.574658
1239841,Borgergade,4360,4,11.768368,55.574759
1239842,Borgergade,4360,5A,11.768608,55.574568
1239843,Borgergade,4360,5B,11.768605,55.574344
1239844,Borgergade,4360,6,11.768051,55.574658
1239845,Borgergade,4360,7B,11.7687,55.574094
1239846,Borgergade,4360,8,11.767771,55.574507
1239847,Borgergade,4360,9,11.768197,55.574381
1239848,Borgergade,4360,10,11.767553,55.57437
1239849,Borgergade,4360,11,11.767597,55.574027
1239850,Borgergade,4360,12,11.767397,55.57427
1239851,Borgergade,4360,13,11.767124,55.57385
1239852,Borgergade,4360,14,11.767171,55.574171
1239853,Borgergade,4360,15A,11.766708,55.573477
1239854,Borgergade,4360,15B,11.766876,55.573318
1239855,Borgergade,4360,16,11.766947,55.574108
1239856,Borgergade,4360,17A,11.766405,55.573299
1239857,Borgergade,4360,17B,11.766225,55.573445
1239858,Borgergade,4360,18,11.766743,55.573975
1239859,Borgergade,4360,19,11.765777,55.573325
1239860,Borgergade,4360,20,11.766473,55.57386
1239861,Borgergade,4360,21,11.765627,55.573262
1239862,Borgergade,4360,22,11.765886,55.573592
1239863,Borgergade,4360,23,11.765408,55.573144
1239864,Borgergade,4360,24,11.765625,55.573477
1239865,Borgergade,4360,25,11.765317,55.573099
1239866,Borgergade,4360,26,11.764301,55.572782
1239867,Borgergade,4360,27,11.765416,55.57256
1239868,Borgergade,4360,28,11.76415,55.572631
1239869,Borgergade,4360,29,11.764943,55.572478
1239870,Borgergade,4360,30,11.763862,55.572452
1239871,Borgergade,4360,31,11.7651282,55.5728502
1239872,Borgergade,4360,32,11.763396,55.572356
1239873,Borgergade,4360,33,11.764616,55.572705
1239874,Borgergade,4360,34,11.763351,55.572167
1239875,Borgergade,4360,35,11.764292,55.572504
1239876,Borgergade,4360,36,11.763075,55.571979
1239877,Borgergade,4360,37A,11.76416,55.572414
1239878,Borgergade,4360,37B,11.7641316,55.5723952
1239879,Borgergade,4360,37C,11.764104,55.572376
1239880,Borgergade,4360,39,11.763939,55.572261
