idx,street,postcode,housenumber,lon,lat
59350,Doktor Abildgaards Alle,1955,2,12.541141,55.68447
59351,Doktor Abildgaards Alle,1955,3,12.5411197,55.6840595
59352,Doktor Abildgaards Alle,1955,4,12.540923,55.6842781
59353,Doktor Abildgaards Alle,1955,5,12.5408396,55.6838202
59354,Doktor Abildgaards Alle,1955,6,12.5405793,55.6839831
59355,Doktor Abildgaards Alle,1955,7,12.5406813,55.6836751
59356,Doktor Abildgaards Alle,1955,8,12.5404129,55.6838325
59357,Doktor Abildgaards Alle,1955,9,12.54039,55.6834246
59358,Doktor Abildgaards Alle,1955,10,12.540141,55.683596
59359,Doktor Abildgaards Alle,1955,11,12.5402236,55.683274
59360,Doktor Abildgaards Alle,1955,12,12.5398392,55.6833311
59361,Doktor Abildgaards Alle,1955,13,12.5399305,55.6830177
59362,Doktor Abildgaards Alle,1955,14,12.53966,55.683172
59363,Doktor Abildgaards Alle,1955,15,12.539575,55.682703
59364,Doktor Abildgaards Alle,1955,16,12.5393428,55.6828966
59365,Doktor Abildgaards Alle,1955,18,12.5391851,55.6827573
2223376,Doktor Abildgaards Alle,1955,4A,12.5406554,55.6841765
