idx,street,postcode,housenumber,lon,lat
1087282,Hovedgaden,3220,2,12.0874489,56.0562708
1087283,Hovedgaden,3220,4,12.0870623,56.0564711
1087284,Hovedgaden,3220,6,12.086306,56.0564583
1087285,Hovedgaden,3220,7,12.0848253,56.0562398
1087286,Hovedgaden,3220,9,12.0843412,56.0563001
1087287,Hovedgaden,3220,11,12.0836669,56.0563784
1087288,Hovedgaden,3220,12,12.0851895,56.0566314
1087289,Hovedgaden,3220,13,12.0828857,56.0564274
1087290,Hovedgaden,3220,15,12.0824315,56.0564481
1087291,Hovedgaden,3220,16,12.0836599,56.0566553
1087292,Hovedgaden,3220,19,12.0809229,56.0565604
1087293,Hovedgaden,3220,20,12.08216,56.0569514
1087294,Hovedgaden,3220,21,12.0806836,56.0567106
1087295,Hovedgaden,3220,22,12.0818412,56.0569562
1087296,Hovedgaden,3220,23A,12.0802502,56.0567096
1087297,Hovedgaden,3220,23B,12.0804389,56.0567987
1087298,Hovedgaden,3220,25A,12.0799371,56.056776
1087299,Hovedgaden,3220,25B,12.0800077,56.0569905
1087300,Hovedgaden,3220,26,12.0809912,56.0569891
1087301,Hovedgaden,3220,29,12.0791249,56.0575271
1087302,Hovedgaden,3220,30,12.0803553,56.0573539
1087303,Hovedgaden,3220,31,12.0787199,56.0576487
1087304,Hovedgaden,3220,32,12.0800898,56.0574016
1087305,Hovedgaden,3220,33A,12.0778491,56.0578573
1087306,Hovedgaden,3220,33B,12.0781937,56.0579443
1087307,Hovedgaden,3220,34,12.0797143,56.057556
1087308,Hovedgaden,3220,37,12.0773262,56.0584429
1087309,Hovedgaden,3220,38,12.0788231,56.0580957
1087310,Hovedgaden,3220,40,12.0784012,56.0582356
1087311,Hovedgaden,3220,41,12.0768241,56.0587248
1087312,Hovedgaden,3220,42A,12.0780506,56.0583557
1087313,Hovedgaden,3220,42B,12.0779134,56.0584301
1087314,Hovedgaden,3220,44,12.0768146,56.0589594
1087315,Hovedgaden,3220,45,12.0762825,56.058883
1087316,Hovedgaden,3220,46,12.0764947,56.0591586
1087317,Hovedgaden,3220,47,12.076032,56.0589853
1087318,Hovedgaden,3220,50,12.0753512,56.0597417
1087319,Hovedgaden,3220,51,12.0752925,56.0594241
1087320,Hovedgaden,3220,52,12.074545,56.0605797
1087321,Hovedgaden,3220,53,12.0746603,56.0596003
1087322,Hovedgaden,3220,54,12.0746877,56.0598174
1087323,Hovedgaden,3220,55,12.0736111,56.0594428
1087324,Hovedgaden,3220,57,12.0732596,56.0594272
1087325,Hovedgaden,3220,58A,12.0734878,56.0596296
1087326,Hovedgaden,3220,58B,12.0734586,56.059646
1087327,Hovedgaden,3220,58C,12.073429,56.059662
1087328,Hovedgaden,3220,58D,12.0733996,56.0596787
1087329,Hovedgaden,3220,58E,12.0733703,56.059695
1087330,Hovedgaden,3220,58F,12.0733417,56.0597114
1087331,Hovedgaden,3220,58G,12.0733121,56.0597279
1087332,Hovedgaden,3220,58H,12.0732826,56.0597441
1087333,Hovedgaden,3220,59,12.0730459,56.0593083
1087334,Hovedgaden,3220,60,12.0729076,56.059543
1087335,Hovedgaden,3220,61,12.0728483,56.0593684
1087336,Hovedgaden,3220,62,12.0724541,56.0596506
1087337,Hovedgaden,3220,63A,12.0724114,56.0592396
1087338,Hovedgaden,3220,63B,12.0725308,56.0591629
1087339,Hovedgaden,3220,63C,12.0726511,56.0590861
1087340,Hovedgaden,3220,64,12.0726073,56.0594624
1087341,Hovedgaden,3220,65A,12.0722126,56.059217
1087342,Hovedgaden,3220,65B,12.072142,56.0592
1087343,Hovedgaden,3220,65C,12.0720712,56.059184
1087344,Hovedgaden,3220,65E,12.0720005,56.0591674
1087345,Hovedgaden,3220,66A,12.0717231,56.0597206
1087346,Hovedgaden,3220,66B,12.0721608,56.0593567
1087347,Hovedgaden,3220,67A,12.0714755,56.0590639
1087348,Hovedgaden,3220,67B,12.0713458,56.0588721
1087349,Hovedgaden,3220,68,12.0716015,56.0593102
1087350,Hovedgaden,3220,69,12.0710556,56.0590544
1087351,Hovedgaden,3220,74,12.070622,56.0591742
1087352,Hovedgaden,3220,76,12.070295,56.059236
1087353,Hovedgaden,3220,77,12.0691032,56.0587428
