idx,street,postcode,housenumber,lon,lat
1866558,Billundvej,7183,61,9.2989387,55.7044395
1866566,Billundvej,7183,66,9.293784,55.705445
1866567,Billundvej,7183,68,9.2933999,55.7057908
1866570,Billundvej,7183,70,9.2934226,55.7062257
1866572,Billundvej,7183,72,9.293577,55.708729
1866573,Billundvej,7183,74,9.292989,55.705851
1866577,Billundvej,7183,76,9.292722,55.705344
1866579,Billundvej,7183,78,9.291978,55.705887
1866584,Billundvej,7183,79,9.287551,55.7054189
1866587,Billundvej,7183,80,9.2914113,55.7055518
1866590,Billundvej,7183,81,9.2869691,55.7053811
1866592,Billundvej,7183,82,9.2908175,55.7058512
1866597,Billundvej,7183,89,9.2863636,55.7055039
1866599,Billundvej,7183,91,9.2858483,55.7055234
1866601,Billundvej,7183,108,9.2659307,55.7070957
1895832,Rodalvej,7183,1,9.2616551,55.6940356
1895835,Rodalvej,7183,2,9.2638308,55.6928682
1895838,Rodalvej,7183,3,9.2613504,55.6942959
1895840,Rodalvej,7183,4,9.263611,55.6929139
1895843,Rodalvej,7183,5,9.2612055,55.6944502
1895845,Rodalvej,7183,6,9.2633723,55.6929742
1895852,Rodalvej,7183,8,9.2630996,55.6930454
1895857,Rodalvej,7183,9,9.2629201,55.6946485
1895859,Rodalvej,7183,10,9.2629081,55.6932892
1895863,Rodalvej,7183,11,9.2638354,55.6947657
1895866,Rodalvej,7183,12,9.2625875,55.6932369
1895871,Rodalvej,7183,13,9.2643054,55.6947961
1895873,Rodalvej,7183,14,9.2622953,55.6933947
1895874,Rodalvej,7183,14A,9.2624945,55.6934798
1895878,Rodalvej,7183,14B,9.2626276,55.693527
1895881,Rodalvej,7183,14C,9.2626232,55.6935637
1895884,Rodalvej,7183,15,9.2646442,55.694834
1895888,Rodalvej,7183,16,9.2621391,55.6935059
1895889,Rodalvej,7183,17,9.2653639,55.6949551
1895892,Rodalvej,7183,18,9.2620242,55.6936078
1895893,Rodalvej,7183,19,9.2656395,55.6950762
1895896,Rodalvej,7183,20,9.2622794,55.693824
1895898,Rodalvej,7183,21,9.2659221,55.6953042
1895900,Rodalvej,7183,22,9.2624228,55.6940308
1895901,Rodalvej,7183,24,9.2630153,55.6941016
1895904,Rodalvej,7183,25B,9.266713,55.696146
1895906,Rodalvej,7183,26,9.2631861,55.6943073
1895908,Rodalvej,7183,27,9.2669901,55.6979327
1895909,Rodalvej,7183,28,9.2634558,55.6944053
1895910,Rodalvej,7183,29,9.2672751,55.6989106
1895911,Rodalvej,7183,30,9.2638244,55.6945285
1895912,Rodalvej,7183,31,9.2678289,55.6962434
1895913,Rodalvej,7183,32,9.2637844,55.6941922
1895914,Rodalvej,7183,33,9.2694819,55.6964419
1895915,Rodalvej,7183,34,9.2634203,55.6940221
1895916,Rodalvej,7183,36,9.2632774,55.6938333
1895917,Rodalvej,7183,38,9.2629526,55.6937703
1895918,Rodalvej,7183,40,9.2641373,55.6943882
1895919,Rodalvej,7183,42,9.264382,55.694546
1895920,Rodalvej,7183,44,9.2646925,55.6946168
1895921,Rodalvej,7183,46,9.2653218,55.6947274
1895922,Rodalvej,7183,48,9.2656855,55.6948223
1895923,Rodalvej,7183,50,9.265928,55.6949924
1895924,Rodalvej,7183,52,9.2686849,55.6957166
1895925,Rodalvej,7183,54,9.2697329,55.6958461
1895926,Rodalvej,7183,56,9.2710649,55.6960449
1895927,Rodalvej,7183,57,9.2754035,55.7000787
1895928,Rodalvej,7183,58,9.277055,55.7004727
1895929,Rodalvej,7183,59,9.2735462,55.7012827
1895930,Rodalvej,7183,60,9.2787515,55.7016163
1895931,Rodalvej,7183,61,9.2676248,55.7009296
1895932,Rodalvej,7183,62,9.2792038,55.702141
1895933,Rodalvej,7183,62A,9.283021,55.702063
1895934,Rodalvej,7183,63,9.2759198,55.7003622
1895935,Rodalvej,7183,64,9.2800054,55.7026035
1895936,Rodalvej,7183,65,9.2760661,55.7007247
1895937,Rodalvej,7183,66,9.28029,55.702731
1895938,Rodalvej,7183,67,9.2765932,55.7008498
1895939,Rodalvej,7183,68,9.2808688,55.7030141
