idx,street,postcode,housenumber,lon,lat
12105,Farvergade,1463,2,12.5729,55.676212
12106,Farvergade,1463,4,12.572681,55.676128
12107,Farvergade,1463,6,12.572538,55.676074
12108,Farvergade,1463,8,12.57227,55.675978
12109,Farvergade,1463,10,12.571991,55.675881
12110,Farvergade,1463,12,12.571711,55.675774
12111,Farvergade,1463,15,12.573082,55.67608
12112,Farvergade,1463,17,12.572713,55.67593
12113,Farvergade,1463,27,12.571807,55.675566
12114,Farvergade,1463,27A,12.571961,55.675617
12115,Farvergade,1463,27B,12.572245,55.675698
12116,Farvergade,1463,27C,12.572353,55.675779
12117,Farvergade,1463,27D,12.572476,55.675821
12118,Farvergade,1463,27F,12.572408,55.675511
12119,Farvergade,1463,27G,12.572172,55.675413
12120,Farvergade,1463,27H,12.571956,55.675333
12121,Farvergade,1463,27K,12.571723,55.675363
12122,Farvergade,1463,27L,12.571701,55.675495
803210,Farvergade,1463,27E,12.572745,55.675651
