idx,street,postcode,housenumber,lon,lat
1907264,Vesterbyvej,6683,1,8.890955,55.417162
1907265,Vesterbyvej,6683,2,8.890588,55.417862
1907266,Vesterbyvej,6683,3,8.890467,55.417027
1907267,Vesterbyvej,6683,4,8.890314,55.417332
1907268,Vesterbyvej,6683,5A,8.890058,55.41706
1907269,Vesterbyvej,6683,5B,8.890053,55.416915
1907270,Vesterbyvej,6683,6,8.889655,55.417431
1907271,Vesterbyvej,6683,7,8.8898437,55.4171637
1907272,Vesterbyvej,6683,8,8.889444,55.4174401
1907273,Vesterbyvej,6683,10,8.8888049,55.4174126
1907274,Vesterbyvej,6683,10A,8.88894,55.417698
1907275,Vesterbyvej,6683,11,8.889271,55.417179
1907276,Vesterbyvej,6683,12,8.888552,55.417461
1907277,Vesterbyvej,6683,13,8.889032,55.41718
1907278,Vesterbyvej,6683,14,8.88808,55.417366
1907279,Vesterbyvej,6683,15,8.888765,55.417138
1907280,Vesterbyvej,6683,16,8.887728,55.417337
1907281,Vesterbyvej,6683,17,8.888389,55.417142
1907282,Vesterbyvej,6683,18,8.887364,55.417286
1907283,Vesterbyvej,6683,19,8.888596,55.4166
1907284,Vesterbyvej,6683,20,8.8871431,55.4177417
1907285,Vesterbyvej,6683,21,8.888586,55.416498
1907286,Vesterbyvej,6683,22,8.886947,55.417948
1907287,Vesterbyvej,6683,23,8.887963,55.417117
1907288,Vesterbyvej,6683,24,8.886841,55.417669
1907289,Vesterbyvej,6683,25,8.887733,55.417089
1907290,Vesterbyvej,6683,26A,8.8859219,55.4174917
1907291,Vesterbyvej,6683,26B,8.8860493,55.4175044
1907292,Vesterbyvej,6683,26C,8.8861328,55.4175413
1907293,Vesterbyvej,6683,26D,8.8862212,55.4175621
1907294,Vesterbyvej,6683,26E,8.8863387,55.4175927
1907295,Vesterbyvej,6683,27,8.887452,55.417048
1907296,Vesterbyvej,6683,27A,8.88727,55.416982
1907297,Vesterbyvej,6683,28,8.886237,55.416938
1907298,Vesterbyvej,6683,29,8.886847,55.416859
1907299,Vesterbyvej,6683,30,8.885397,55.416917
1907300,Vesterbyvej,6683,30A,8.8850308,55.4168726
1907301,Vesterbyvej,6683,31,8.88607,55.41667
1907302,Vesterbyvej,6683,32,8.88479,55.41682
1907303,Vesterbyvej,6683,33,8.885671,55.416494
1907304,Vesterbyvej,6683,34,8.8841555,55.4169329
1907305,Vesterbyvej,6683,34B,8.883769,55.416869
1907306,Vesterbyvej,6683,35,8.884642,55.416529
1907307,Vesterbyvej,6683,35A,8.884192,55.416564
1907308,Vesterbyvej,6683,35B,8.8836214,55.4150768
1907309,Vesterbyvej,6683,36,8.878387,55.417847
1907310,Vesterbyvej,6683,37,8.883054,55.416566
1907311,Vesterbyvej,6683,38,8.878301,55.41811
1907312,Vesterbyvej,6683,39,8.881037,55.416615
1907313,Vesterbyvej,6683,40,8.877192,55.418816
1907314,Vesterbyvej,6683,41,8.878912,55.416485
1907315,Vesterbyvej,6683,43,8.87421,55.415947
1907316,Vesterbyvej,6683,45,8.872608,55.415576
1907317,Vesterbyvej,6683,46,8.8685378,55.4170152
1907318,Vesterbyvej,6683,46A,8.8708003,55.4106106
1907321,Vesterbyvej,6683,47,8.86948,55.414905
1907324,Vesterbyvej,6683,48,8.868149,55.414957
1918837,Åbøllingvej,6683,1,8.891381,55.4163186
1918838,Åbøllingvej,6683,2,8.890969,55.415705
1918839,Åbøllingvej,6683,3,8.892724,55.415978
1918840,Åbøllingvej,6683,4,8.892165,55.415068
1918841,Åbøllingvej,6683,5,8.898052,55.415406
1918842,Åbøllingvej,6683,6,8.895112,55.414843
1918843,Åbøllingvej,6683,7,8.903958,55.41622
1918844,Åbøllingvej,6683,8,8.899764,55.411566
1918845,Åbøllingvej,6683,9,8.907511,55.416924
1918846,Åbøllingvej,6683,10,8.901774,55.414989
1918847,Åbøllingvej,6683,11,8.9119511,55.4169696
1918848,Åbøllingvej,6683,12,8.903875,55.412095
1918849,Åbøllingvej,6683,13,8.906858,55.414389
1918850,Åbøllingvej,6683,13A,8.906993,55.414543
1918851,Åbøllingvej,6683,14,8.910066,55.412854
1918852,Åbøllingvej,6683,15,8.909152,55.414423
1918853,Åbøllingvej,6683,16,8.918337,55.411626
1918854,Åbøllingvej,6683,17,8.913619,55.412984
1918855,Åbøllingvej,6683,17A,8.914368,55.41281
1918856,Åbøllingvej,6683,18,8.941177,55.418447
1918857,Åbøllingvej,6683,19,8.9159995,55.4156461
1918858,Åbøllingvej,6683,20,8.942305,55.418831
1918859,Åbøllingvej,6683,21,8.923489,55.413367
1918860,Åbøllingvej,6683,22,8.947656,55.423435
1918861,Åbøllingvej,6683,23,8.9337465,55.4157064
1918862,Åbøllingvej,6683,25,8.935084,55.416327
1918863,Åbøllingvej,6683,27,8.936508,55.417062
1918864,Åbøllingvej,6683,29,8.944326,55.4244
1918865,Åbøllingvej,6683,31,8.944862,55.425359
1918866,Åbøllingvej,6683,33,8.941831,55.428609
1918867,Fællesmarksvej,6683,1,8.8752481,55.4476439
1918868,Fællesmarksvej,6683,2,8.8659812,55.4497682
1918869,Fællesmarksvej,6683,3,8.867236,55.448911
1918870,Fællesmarksvej,6683,4,8.8656681,55.4506646
1918871,Fællesmarksvej,6683,5,8.8632312,55.4498092
1918872,Fællesmarksvej,6683,5A,8.853426,55.453512
1918873,Fællesmarksvej,6683,6,8.8643296,55.4497987
1918874,Fællesmarksvej,6683,7,8.8579811,55.4544479
1918875,Fællesmarksvej,6683,8,8.858006,55.455816
1918877,Fællesmarksvej,6683,10,8.857547,55.456528
1919070,Møllebakken,6683,1,8.935266,55.451246
1919072,Møllebakken,6683,3,8.934351,55.451763
1919074,Møllebakken,6683,4,8.935593,55.451835
1919076,Møllebakken,6683,5,8.933947,55.451748
1919077,Møllebakken,6683,6,8.934761,55.451917
1919080,Møllebakken,6683,7,8.933617,55.451287
1919082,Møllebakken,6683,7A,8.934277,55.451171
1919084,Møllebakken,6683,7B,8.934671,55.451248
1919086,Møllebakken,6683,8,8.934373,55.451993
1919087,Møllebakken,6683,9,8.933619,55.451816
1919089,Møllebakken,6683,10,8.934002,55.452037
1919091,Møllebakken,6683,10A,8.9339272,55.4524979
1919093,Møllebakken,6683,11,8.933027,55.451927
1919095,Møllebakken,6683,12,8.933446,55.452098
1919096,Møllebakken,6683,13,8.932579,55.45196
1919098,Møllebakken,6683,13A,8.932767,55.451703
1919099,Møllebakken,6683,13C,8.932229,55.451808
1919101,Møllebakken,6683,14,8.933093,55.452137
1919103,Møllebakken,6683,15,8.931901,55.451982
1919105,Møllebakken,6683,16,8.932184,55.452289
1919107,Møllebakken,6683,17,8.931227,55.452044
1931520,Ribevej,6683,13,8.904182,55.460063
1931522,Ribevej,6683,15,8.905874,55.458055
1931524,Ribevej,6683,17,8.906655,55.456251
1931526,Ribevej,6683,19,8.909966,55.449836
1931527,Ribevej,6683,20,8.904736,55.458535
1931528,Ribevej,6683,22,8.905616,55.456799
1931529,Ribevej,6683,23,8.917902,55.444673
1931530,Ribevej,6683,24,8.908444,55.451408
1931531,Ribevej,6683,25,8.914975,55.441412
1931532,Ribevej,6683,26,8.909257,55.450121
1931533,Ribevej,6683,27,8.9169762,55.4387659
1931534,Ribevej,6683,28,8.906432,55.44808
1931535,Ribevej,6683,29,8.908744,55.433408
1931536,Ribevej,6683,30,8.914418,55.440945
1931537,Ribevej,6683,31,8.9075975,55.4326288
1931538,Ribevej,6683,32,8.915317,55.439573
1931539,Ribevej,6683,33,8.907064,55.431898
1931540,Ribevej,6683,34,8.9136486,55.4370844
1931541,Ribevej,6683,35,8.905343,55.429758
1931542,Ribevej,6683,36,8.908837,55.433799
1931543,Ribevej,6683,37,8.9007936,55.4241928
1931544,Ribevej,6683,38,8.908081,55.433691
1931545,Ribevej,6683,39,8.8923203,55.4173473
1931546,Ribevej,6683,41,8.8918376,55.4167333
1931547,Ribevej,6683,42,8.902705,55.429297
1931548,Ribevej,6683,43,8.8895203,55.4151838
1931549,Ribevej,6683,44,8.90077,55.4254058
1931550,Ribevej,6683,45,8.8887777,55.414298
1931551,Ribevej,6683,46,8.8985133,55.4230613
1931552,Ribevej,6683,47,8.8874899,55.4116011
1931553,Ribevej,6683,48,8.893639,55.419059
1931554,Ribevej,6683,49,8.8871956,55.4092529
1931555,Ribevej,6683,50,8.893361,55.4188651
1931556,Ribevej,6683,52,8.890944,55.416827
1931557,Ribevej,6683,54,8.8902834,55.4164299
1931558,Ribevej,6683,56,8.8900217,55.4163632
1931559,Ribevej,6683,58,8.8896404,55.4162281
1931560,Ribevej,6683,60,8.889436,55.416067
1931561,Ribevej,6683,62,8.8889208,55.4153621
1931562,Ribevej,6683,64,8.888315,55.414786
1931563,Ribevej,6683,66,8.8854969,55.4092666
1941270,Åttevej,6683,1,8.939152,55.450668
1941271,Åttevej,6683,2,8.937208,55.450545
1941272,Åttevej,6683,3,8.939849,55.450714
1941273,Åttevej,6683,4,8.937501,55.450496
1941274,Åttevej,6683,5,8.940134,55.450697
1941275,Åttevej,6683,6,8.937812,55.45049
1941276,Åttevej,6683,7,8.940714,55.450706
1941277,Åttevej,6683,8,8.939139,55.450421
1941278,Åttevej,6683,8A,8.9399,55.449991
1941279,Åttevej,6683,9,8.941419,55.451016
1941280,Åttevej,6683,10,8.940037,55.450443
1941281,Åttevej,6683,11,8.941944,55.450675
1941282,Åttevej,6683,12,8.940308,55.450436
1941283,Åttevej,6683,13,8.944567,55.449846
1941284,Åttevej,6683,14,8.940677,55.450399
1941285,Åttevej,6683,15,8.945109,55.449616
1941286,Åttevej,6683,16,8.940948,55.450408
1941287,Åttevej,6683,18,8.941268,55.450375
1941288,Åttevej,6683,20,8.941534,55.450361
1941289,Åttevej,6683,21,8.950907,55.448451
1941290,Åttevej,6683,22,8.941833,55.450352
1941291,Åttevej,6683,23,8.953397,55.448233
1941292,Åttevej,6683,24,8.942598,55.44974
1941293,Åttevej,6683,25,8.95604,55.448265
1941294,Åttevej,6683,27,8.969168,55.447435
1941295,Åttevej,6683,28,8.946482,55.448508
1941296,Åttevej,6683,29,8.96989,55.447134
1941297,Åttevej,6683,30,8.946884,55.448164
1941300,Åttevej,6683,32,8.952145,55.44801
1941302,Åttevej,6683,34,8.9548115,55.4480289
1941304,Åttevej,6683,36,8.966258,55.446425
1941306,Åttevej,6683,38,8.967726,55.446604
1941307,Åttevej,6683,40,8.969405,55.446794
1941308,Åttevej,6683,42,8.971907,55.446866
1946680,Stenderupvej,6683,1,8.876141,55.447766
1946681,Stenderupvej,6683,2,8.876411,55.44757
1946682,Stenderupvej,6683,3,8.876507,55.447832
1946683,Stenderupvej,6683,4,8.8767313,55.4474963
1946684,Stenderupvej,6683,5,8.876865,55.447793
1946685,Stenderupvej,6683,6,8.877147,55.447502
1946686,Stenderupvej,6683,7,8.877053,55.447763
1946687,Stenderupvej,6683,8,8.877631,55.44751
1946688,Stenderupvej,6683,9,8.877403,55.447763
1946690,Stenderupvej,6683,10,8.878167,55.447532
1946691,Stenderupvej,6683,10A,8.878465,55.447445
1946693,Stenderupvej,6683,10B,8.87859,55.447446
1946695,Stenderupvej,6683,10C,8.878724,55.447448
1946696,Stenderupvej,6683,11,8.877735,55.447746
1946698,Stenderupvej,6683,11A,8.878451,55.447922
1946700,Stenderupvej,6683,12,8.879252,55.447524
1946702,Stenderupvej,6683,13,8.880093,55.447906
1946703,Stenderupvej,6683,14,8.87956,55.447521
1946705,Stenderupvej,6683,15,8.88107,55.447784
1946707,Stenderupvej,6683,16,8.880507,55.447356
1946709,Stenderupvej,6683,17,8.8845757,55.4488571
1946711,Stenderupvej,6683,18,8.882093,55.44704
1946714,Stenderupvej,6683,20,8.882741,55.446757
1946718,Stenderupvej,6683,21,8.89143,55.450404
1946720,Stenderupvej,6683,22,8.881441,55.447579
1946724,Stenderupvej,6683,24,8.882335,55.447705
1946725,Stenderupvej,6683,26,8.885057,55.448343
1946730,Stenderupvej,6683,28,8.892644,55.449315
1946733,Stenderupvej,6683,30,8.896438,55.44958
1946736,Stenderupvej,6683,32,8.898436,55.449595
1946739,Stenderupvej,6683,34,8.900532,55.451303
1949308,Holleskovvej,6683,1,8.8913037,55.417608
1949310,Holleskovvej,6683,2,8.8921085,55.4178638
1949311,Holleskovvej,6683,3,8.8912142,55.4180986
1949312,Holleskovvej,6683,4,8.8924349,55.4182685
1949313,Holleskovvej,6683,5,8.8910326,55.4185315
1949315,Holleskovvej,6683,9,8.8903194,55.4226741
1949317,Holleskovvej,6683,10,8.893386,55.422289
1949318,Holleskovvej,6683,11,8.886867,55.426507
