idx,street,postcode,housenumber,lon,lat
34817,Ny Kongensgade,1472,1,12.577125,55.673943
34818,Ny Kongensgade,1472,3,12.576921,55.673864
34819,Ny Kongensgade,1472,4,12.57688,55.674075
34820,Ny Kongensgade,1472,5,12.57679,55.673823
34821,Ny Kongensgade,1472,6,12.57671,55.674013
34822,Ny Kongensgade,1472,7,12.576675,55.673776
34823,Ny Kongensgade,1472,8,12.576533,55.673941
34824,Ny Kongensgade,1472,9A,12.576586,55.673743
34825,Ny Kongensgade,1472,9B,12.576526,55.673653
34826,Ny Kongensgade,1472,9C,12.577007,55.673522
34827,Ny Kongensgade,1472,10,12.576262,55.673836
34828,Ny Kongensgade,1472,11,12.576313,55.673646
34829,Ny Kongensgade,1472,13,12.576183,55.673601
34830,Ny Kongensgade,1472,14,12.575924,55.67372
34831,Ny Kongensgade,1472,15,12.575975,55.673517
34832,Ny Kongensgade,1472,16A,12.575555,55.673571
804644,Ny Kongensgade,1472,11D,12.5764649,55.6734458
2245235,Ny Kongensgade,1472,11A,12.57636,55.67367
2245236,Ny Kongensgade,1472,11B,12.576301,55.673604
2245237,Ny Kongensgade,1472,11C,12.576596,55.673481
2245238,Ny Kongensgade,1472,11E,12.576624,55.673383
