idx,street,postcode,housenumber,lon,lat
1126650,Stubbekøbingvej,4840,1,11.8921798,54.899468
1126652,Stubbekøbingvej,4840,2,11.9108522,54.8989393
1126653,Stubbekøbingvej,4840,3,11.9074276,54.8997232
1126656,Stubbekøbingvej,4840,4,11.911118,54.8989465
1126658,Stubbekøbingvej,4840,5,11.908549,54.899829
1126659,Stubbekøbingvej,4840,6,11.9113771,54.8989285
1126662,Stubbekøbingvej,4840,7,11.909387,54.899697
1126663,Stubbekøbingvej,4840,8,11.9122819,54.8987797
1126665,Stubbekøbingvej,4840,10,11.9131198,54.8986996
1126667,Stubbekøbingvej,4840,11,11.912637,54.8991061
1126669,Stubbekøbingvej,4840,12,11.9134561,54.8983686
1126671,Stubbekøbingvej,4840,13,11.9129301,54.899078
1126673,Stubbekøbingvej,4840,15,11.9135448,54.8990349
1126675,Stubbekøbingvej,4840,16,11.9248799,54.8974183
1126676,Stubbekøbingvej,4840,16A,11.9278707,54.8969388
1126678,Stubbekøbingvej,4840,17,11.9139531,54.8988651
1126680,Stubbekøbingvej,4840,18,11.9377271,54.8979477
1126681,Stubbekøbingvej,4840,19,11.9143489,54.8994996
1126683,Stubbekøbingvej,4840,20,11.9387316,54.8983116
1126685,Stubbekøbingvej,4840,21,11.9160125,54.9013554
1126687,Stubbekøbingvej,4840,22,11.9390185,54.8983456
1126689,Stubbekøbingvej,4840,23,11.919812,54.899149
1126690,Stubbekøbingvej,4840,24,11.9398647,54.898236
1126691,Stubbekøbingvej,4840,25,11.9210711,54.900482
1126692,Stubbekøbingvej,4840,26,11.9405527,54.8985477
1126693,Stubbekøbingvej,4840,28,11.9402902,54.8973369
1126694,Stubbekøbingvej,4840,30,11.9412334,54.8981343
1126695,Stubbekøbingvej,4840,31,11.9218348,54.9056347
1126696,Stubbekøbingvej,4840,32,11.9417454,54.8985668
1126697,Stubbekøbingvej,4840,34,11.9416695,54.8982502
1126698,Stubbekøbingvej,4840,36,11.9420494,54.8984741
1126699,Stubbekøbingvej,4840,37,11.925862,54.89924
1126700,Stubbekøbingvej,4840,37B,11.9266567,54.8995449
1126701,Stubbekøbingvej,4840,38,11.9423231,54.898404
1126702,Stubbekøbingvej,4840,39,11.9276635,54.8976521
1126703,Stubbekøbingvej,4840,40,11.9425935,54.8982837
1126704,Stubbekøbingvej,4840,41,11.9290978,54.8976861
1126705,Stubbekøbingvej,4840,42,11.9426818,54.898482
1126706,Stubbekøbingvej,4840,43,11.9381082,54.8987911
1126707,Stubbekøbingvej,4840,44,11.943089,54.898439
1126708,Stubbekøbingvej,4840,45,11.9389531,54.8988284
