idx,street,postcode,housenumber,lon,lat
1015903,Jerstrupvej,5400,1,10.212466,55.569717
1015904,Jerstrupvej,5400,2,10.2114832,55.5702941
1015905,Jerstrupvej,5400,4,10.2119353,55.5698629
1015906,Jerstrupvej,5400,6,10.2117458,55.5695551
1015907,Jerstrupvej,5400,30,10.2072831,55.5638094
1015908,Jerstrupvej,5400,38,10.2067862,55.5625624
1015909,Jerstrupvej,5400,40,10.2053121,55.5610599
1015911,Jerstrupvej,5400,44,10.2050225,55.5601479
1015913,Jerstrupvej,5400,50,10.209539,55.557003
1015915,Jerstrupvej,5400,51,10.2102003,55.5559528
1015916,Jerstrupvej,5400,52,10.2095908,55.5566033
1015919,Jerstrupvej,5400,54,10.2090505,55.5555218
1015920,Jerstrupvej,5400,54A,10.2051206,55.5557776
1015922,Jerstrupvej,5400,55,10.2102504,55.5543824
1015923,Jerstrupvej,5400,56,10.2086843,55.5549209
1015924,Jerstrupvej,5400,64,10.2077154,55.5524691
1015925,Jerstrupvej,5400,66,10.2064972,55.5531644
1015926,Jerstrupvej,5400,67,10.2080838,55.5521571
1015927,Jerstrupvej,5400,68,10.2071403,55.5521101
1015928,Jerstrupvej,5400,69,10.2074457,55.5517024
1015930,Jerstrupvej,5400,70,10.2066229,55.5518672
1015932,Jerstrupvej,5400,71,10.2098975,55.5500851
1015933,Jerstrupvej,5400,75,10.2040377,55.5511728
1015936,Jerstrupvej,5400,80,10.2001392,55.5511857
1015941,Gyldensteensvej,5400,1,10.0931957,55.5665194
1015942,Gyldensteensvej,5400,1A,10.0930557,55.56651
1015943,Gyldensteensvej,5400,1B,10.09316,55.5665112
1015944,Gyldensteensvej,5400,1C,10.0932019,55.5665994
1015945,Gyldensteensvej,5400,1D,10.0931962,55.5666678
1015946,Gyldensteensvej,5400,1E,10.0931929,55.5667254
1015947,Gyldensteensvej,5400,1F,10.0931892,55.5667801
1015948,Gyldensteensvej,5400,2,10.0934475,55.5662783
1015949,Gyldensteensvej,5400,2P,10.0975153,55.5660812
1015950,Gyldensteensvej,5400,3,10.0934145,55.5665211
1015951,Gyldensteensvej,5400,5,10.09362,55.5665297
1015952,Gyldensteensvej,5400,6,10.0950159,55.5664111
1015953,Gyldensteensvej,5400,7,10.0939269,55.5665275
1015954,Gyldensteensvej,5400,8,10.0953573,55.5664832
1015955,Gyldensteensvej,5400,9,10.094076,55.566537
1015956,Gyldensteensvej,5400,10,10.0955615,55.5666003
1015957,Gyldensteensvej,5400,10A,10.0955333,55.566584
1015958,Gyldensteensvej,5400,10B,10.0955567,55.5665448
1015959,Gyldensteensvej,5400,10C,10.0954829,55.5664919
1015960,Gyldensteensvej,5400,11,10.0944443,55.5666541
1015961,Gyldensteensvej,5400,12,10.0956953,55.5666251
1015962,Gyldensteensvej,5400,13,10.0946899,55.5666589
1015963,Gyldensteensvej,5400,14,10.0958291,55.5666918
1015964,Gyldensteensvej,5400,15,10.09495,55.566669
1015965,Gyldensteensvej,5400,16,10.0959873,55.5667484
1015966,Gyldensteensvej,5400,17,10.095123,55.566714
1015967,Gyldensteensvej,5400,18,10.0961452,55.5668548
1015968,Gyldensteensvej,5400,19,10.0952369,55.5667457
1015969,Gyldensteensvej,5400,21,10.095343,55.566781
1015970,Gyldensteensvej,5400,22,10.0977919,55.5668443
1015971,Gyldensteensvej,5400,23,10.095437,55.566834
1015972,Gyldensteensvej,5400,24,10.0966749,55.5668671
1015973,Gyldensteensvej,5400,25,10.0955056,55.5668765
1015974,Gyldensteensvej,5400,26,10.0971334,55.5676909
1015975,Gyldensteensvej,5400,27,10.0956149,55.5669284
1015976,Gyldensteensvej,5400,29,10.0957428,55.5670043
1015977,Gyldensteensvej,5400,31,10.0959599,55.5671415
1015978,Gyldensteensvej,5400,33,10.0960288,55.5671949
1015979,Gyldensteensvej,5400,34,10.0979355,55.5679408
1015980,Gyldensteensvej,5400,35,10.0960892,55.5672512
1015981,Gyldensteensvej,5400,36,10.0986139,55.5679454
1015982,Gyldensteensvej,5400,37,10.0961775,55.5673323
1015983,Gyldensteensvej,5400,39,10.0964211,55.5675771
1015984,Gyldensteensvej,5400,41,10.0965631,55.5676966
1015985,Gyldensteensvej,5400,43,10.0967182,55.5678172
1015986,Gyldensteensvej,5400,45,10.0968675,55.567942
1015987,Gyldensteensvej,5400,47,10.0970081,55.5680567
1015988,Gyldensteensvej,5400,49,10.0971462,55.568172
1015989,Gyldensteensvej,5400,51,10.0984476,55.5683079
1015990,Gyldensteensvej,5400,53,10.0988795,55.5682773
1015991,Gyldensteensvej,5400,55,10.0992064,55.5682107
1015992,Gyldensteensvej,5400,57,10.0994869,55.5682184
1015993,Gyldensteensvej,5400,61,10.0998512,55.5682647
1015994,Gyldensteensvej,5400,63,10.1000688,55.5682357
1015995,Gyldensteensvej,5400,65,10.1002499,55.5682319
1015996,Gyldensteensvej,5400,66,10.1073997,55.5675616
1015997,Gyldensteensvej,5400,71,10.1008403,55.5682194
1015998,Gyldensteensvej,5400,73,10.1011092,55.5681699
1015999,Gyldensteensvej,5400,75,10.1014381,55.5681478
1016000,Gyldensteensvej,5400,80,10.1169828,55.5668107
1016001,Gyldensteensvej,5400,99,10.1213966,55.5677214
1016002,Gyldensteensvej,5400,101,10.1505413,55.566973
1016003,Gyldensteensvej,5400,102,10.1391305,55.5674543
1016004,Gyldensteensvej,5400,112,10.1482787,55.5662923
1016005,Gyldensteensvej,5400,122,10.1600054,55.5670768
1016006,Gyldensteensvej,5400,124,10.1609136,55.5671307
1016007,Gyldensteensvej,5400,126,10.1610647,55.5671423
1016008,Gyldensteensvej,5400,148,10.1878268,55.5679172
1016009,Gyldensteensvej,5400,152,10.1952885,55.5635748
1016010,Gyldensteensvej,5400,160,10.1970372,55.5713352
1016011,Gyldensteensvej,5400,161,10.1961506,55.5717689
1016012,Gyldensteensvej,5400,162,10.1981738,55.5714271
1016013,Gyldensteensvej,5400,165,10.1975825,55.571742
1016014,Gyldensteensvej,5400,170,10.2061205,55.5709126
1016015,Gyldensteensvej,5400,171,10.2053768,55.5719227
1016016,Gyldensteensvej,5400,172,10.207006,55.5709502
1016017,Gyldensteensvej,5400,175,10.207691,55.570988
1016018,Gyldensteensvej,5400,178,10.2091161,55.5705756
1016019,Gyldensteensvej,5400,181,10.2105346,55.5708482
1016020,Gyldensteensvej,5400,182,10.2101244,55.5704269
1016021,Gyldensteensvej,5400,183,10.2114469,55.5707557
1016022,Gyldensteensvej,5400,184,10.2107914,55.5704434
1016023,Gyldensteensvej,5400,185,10.2124355,55.5705998
1016024,Gyldensteensvej,5400,186,10.2120766,55.5701713
1016112,Stegøvej,5400,1,10.097243,55.5683636
1016113,Stegøvej,5400,2,10.0977301,55.5684877
1016114,Stegøvej,5400,3,10.097262,55.568513
1016115,Stegøvej,5400,5,10.0972897,55.5686499
1016116,Stegøvej,5400,6A,10.0994426,55.5694782
1016117,Stegøvej,5400,6B,10.0996917,55.5694877
1016118,Stegøvej,5400,6C,10.0999432,55.5694972
1016119,Stegøvej,5400,6D,10.1001899,55.5695053
1016120,Stegøvej,5400,6E,10.1004391,55.5695148
1016121,Stegøvej,5400,6F,10.1006928,55.5695282
1016122,Stegøvej,5400,6G,10.1009443,55.5695377
1016123,Stegøvej,5400,6H,10.101195,55.569548
1016124,Stegøvej,5400,7,10.097313,55.5688041
1016125,Stegøvej,5400,9,10.0973327,55.5689405
1016126,Stegøvej,5400,10,10.0982379,55.5696387
1016127,Stegøvej,5400,11,10.097358,55.5690894
1016128,Stegøvej,5400,12,10.0981898,55.5703132
1016129,Stegøvej,5400,13,10.0973738,55.5692193
1016130,Stegøvej,5400,14,10.0995828,55.5704824
1016131,Stegøvej,5400,15,10.0973973,55.5693672
1016132,Stegøvej,5400,16,10.0981132,55.5707776
1016133,Stegøvej,5400,17,10.0974207,55.5695082
1016134,Stegøvej,5400,18,10.0984784,55.570876
1016135,Stegøvej,5400,19,10.0974614,55.5695998
1016136,Stegøvej,5400,21,10.0973935,55.5699569
1016137,Stegøvej,5400,23,10.0974236,55.5702193
1016138,Stegøvej,5400,24,10.0990156,55.5709387
1016139,Stegøvej,5400,26,10.0993771,55.5709796
1016140,Stegøvej,5400,27,10.0996928,55.5712921
1016141,Stegøvej,5400,28,10.0997193,55.571005
1016142,Stegøvej,5400,30,10.1000602,55.5710392
1016143,Stegøvej,5400,31,10.1037297,55.5732639
1016144,Stegøvej,5400,32,10.1003847,55.5710677
1016145,Stegøvej,5400,34,10.1007491,55.571008
1016146,Stegøvej,5400,36,10.1011005,55.5710361
1016147,Stegøvej,5400,98A,10.113949,55.573285
1016148,Stegøvej,5400,100,10.105577,55.58235
1016149,Stegøvej,5400,101,10.1166728,55.5758041
1016150,Stegøvej,5400,103,10.1171456,55.5762273
1016151,Stegøvej,5400,104,10.1192523,55.5768869
1016152,Stegøvej,5400,123,10.12258,55.578265
1016153,Stegøvej,5400,126,10.1221974,55.5764456
1016154,Dræet Ø,5400,3,10.1722626,55.6031372
1016155,Dræet Ø,5400,4,10.1733005,55.6029864
1016225,Lindøhovedvænget,5400,1,10.1938701,55.5927693
1016228,Lindøhovedvænget,5400,3,10.1938895,55.5929518
1016229,Lindøhovedvænget,5400,5,10.194225,55.5933716
1016231,Lindøhovedvænget,5400,7,10.1943324,55.5934807
1016233,Lindøhovedvænget,5400,9,10.194417,55.593555
1016236,Lindøhovedvænget,5400,11,10.1945634,55.5933272
