idx,street,postcode,housenumber,lon,lat
867364,Sandmandsvej,4673,2,12.3679658,55.2544759
867365,Sandmandsvej,4673,2A,12.367952,55.254813
867366,Sandmandsvej,4673,2B,12.367811,55.25478
867367,Sandmandsvej,4673,2C,12.367649,55.254742
867368,Sandmandsvej,4673,2D,12.367481,55.254694
867369,Sandmandsvej,4673,2E,12.367235,55.2548
867370,Sandmandsvej,4673,2F,12.367083,55.254754
867371,Sandmandsvej,4673,2G,12.367009,55.254576
867372,Sandmandsvej,4673,2H,12.366786,55.254661
867373,Sandmandsvej,4673,3,12.368233,55.254964
867374,Sandmandsvej,4673,4,12.368079,55.254343
867375,Sandmandsvej,4673,6,12.3681473,55.2542239
867376,Sandmandsvej,4673,8,12.3681649,55.2541085
867377,Sandmandsvej,4673,15,12.3685985,55.253868
867378,Klintebakken,4673,1,12.368379,55.253697
867379,Klintebakken,4673,2,12.368296,55.253919
867380,Klintebakken,4673,3,12.368169,55.2536364
867381,Klintebakken,4673,4,12.3679676,55.2538164
867382,Klintebakken,4673,5,12.367986,55.253613
867383,Klintebakken,4673,6,12.3678017,55.2537404
867384,Klintebakken,4673,7,12.3676363,55.2534933
867385,Klintebakken,4673,8,12.3675871,55.2536708
867386,Klintebakken,4673,9,12.3674495,55.2534171
867387,Klintebakken,4673,10,12.3672547,55.2535378
867388,Klintebakken,4673,11,12.367332,55.253317
867389,Knudsvej,4673,3,12.3689255,55.2549442
867390,Knudsvej,4673,4,12.368409,55.255026
867391,Knudsvej,4673,5,12.3686952,55.2548837
867392,Knudsvej,4673,9,12.3688395,55.2543637
867394,Højvang,4673,2,12.3691473,55.2541189
867396,Højvang,4673,4,12.3694799,55.2542422
867397,Højvang,4673,5,12.3693692,55.2543641
867398,Højvang,4673,6,12.369724,55.254322
867428,Rødvig Strandvej,4673,1,12.3719394,55.2562897
867429,Rødvig Strandvej,4673,2,12.3717473,55.256536
867430,Rødvig Strandvej,4673,3,12.371563,55.256202
867431,Rødvig Strandvej,4673,4,12.3714665,55.2565221
867432,Rødvig Strandvej,4673,5,12.3711398,55.256156
867433,Rødvig Strandvej,4673,6,12.3712142,55.2564748
867434,Rødvig Strandvej,4673,7,12.37085,55.2560842
867435,Rødvig Strandvej,4673,8,12.370903,55.256326
867436,Rødvig Strandvej,4673,9,12.370178,55.255945
867437,Rødvig Strandvej,4673,10,12.370595,55.256235
867438,Rødvig Strandvej,4673,11,12.3698418,55.2557768
867439,Rødvig Strandvej,4673,12,12.370291,55.256193
867440,Rødvig Strandvej,4673,13,12.3695925,55.2556959
867441,Rødvig Strandvej,4673,14,12.3699239,55.2561271
867442,Rødvig Strandvej,4673,15,12.3691052,55.2555364
867443,Rødvig Strandvej,4673,16,12.3696901,55.2560708
867444,Rødvig Strandvej,4673,17,12.368764,55.255428
867445,Rødvig Strandvej,4673,18,12.3693595,55.2559849
867446,Rødvig Strandvej,4673,19,12.368119,55.2553477
867447,Rødvig Strandvej,4673,19A,12.368038,55.255067
867448,Rødvig Strandvej,4673,20,12.3691282,55.2559332
867449,Rødvig Strandvej,4673,21,12.367787,55.255225
867450,Rødvig Strandvej,4673,22,12.3688911,55.255854
867451,Rødvig Strandvej,4673,23,12.367065,55.255078
867452,Rødvig Strandvej,4673,24,12.3686674,55.2558041
867453,Rødvig Strandvej,4673,25,12.366811,55.254987
867454,Rødvig Strandvej,4673,26,12.3684345,55.2557472
867455,Rødvig Strandvej,4673,27,12.366465,55.254805
867456,Rødvig Strandvej,4673,27A,12.3662171,55.2547363
867457,Rødvig Strandvej,4673,28,12.368203,55.255685
867458,Rødvig Strandvej,4673,29,12.3658146,55.2545718
867459,Rødvig Strandvej,4673,30,12.3680052,55.2556286
867460,Rødvig Strandvej,4673,31,12.365341,55.25458
867461,Rødvig Strandvej,4673,31A,12.3652634,55.2545532
867462,Rødvig Strandvej,4673,31B,12.3654014,55.2545907
867463,Rødvig Strandvej,4673,31C,12.3655938,55.2545461
867464,Rødvig Strandvej,4673,32,12.3677799,55.2555729
867465,Rødvig Strandvej,4673,34,12.367543,55.255512
867466,Rødvig Strandvej,4673,35,12.3649022,55.254497
867467,Rødvig Strandvej,4673,36,12.367312,55.255336
867468,Rødvig Strandvej,4673,37,12.364588,55.254449
867469,Rødvig Strandvej,4673,38,12.367035,55.255278
867470,Rødvig Strandvej,4673,39,12.364012,55.254314
867471,Rødvig Strandvej,4673,40,12.366636,55.255189
867472,Rødvig Strandvej,4673,41,12.3635509,55.2542103
867473,Rødvig Strandvej,4673,42,12.366354,55.2551211
867474,Rødvig Strandvej,4673,43,12.363098,55.254135
867475,Rødvig Strandvej,4673,44,12.3659437,55.2550628
867476,Rødvig Strandvej,4673,45,12.3628023,55.2540914
867477,Rødvig Strandvej,4673,46,12.3656818,55.2549869
867478,Rødvig Strandvej,4673,47,12.362385,55.254065
867479,Rødvig Strandvej,4673,48,12.3654444,55.2549311
867480,Rødvig Strandvej,4673,49,12.361995,55.253986
867481,Rødvig Strandvej,4673,50,12.3651781,55.2548337
867482,Rødvig Strandvej,4673,51,12.3616517,55.2539598
867483,Rødvig Strandvej,4673,53,12.361297,55.2538919
867484,Rødvig Strandvej,4673,54,12.3643124,55.2546001
867485,Rødvig Strandvej,4673,55,12.360979,55.253864
867486,Rødvig Strandvej,4673,58,12.363737,55.254594
867487,Rødvig Strandvej,4673,60,12.3631148,55.2544087
867488,Rødvig Strandvej,4673,61,12.3603652,55.2540011
867489,Rødvig Strandvej,4673,62,12.3628102,55.254357
867490,Rødvig Strandvej,4673,63,12.360352,55.254261
867491,Rødvig Strandvej,4673,64,12.3624471,55.2543161
