idx,street,postcode,housenumber,lon,lat
37285,Peder Skrams Gade,1054,1,12.588345,55.679144
37286,Peder Skrams Gade,1054,2,12.58803,55.679029
37287,Peder Skrams Gade,1054,3,12.588449,55.678972
37288,Peder Skrams Gade,1054,5,12.588551,55.678836
37289,Peder Skrams Gade,1054,6,12.588155,55.678838
37290,Peder Skrams Gade,1054,7,12.588664,55.67867
37291,Peder Skrams Gade,1054,8,12.588279,55.678656
37292,Peder Skrams Gade,1054,10,12.588386,55.678493
37293,Peder Skrams Gade,1054,10A,12.588092,55.67847
37294,Peder Skrams Gade,1054,11,12.588794,55.678454
37295,Peder Skrams Gade,1054,12,12.588497,55.678318
37296,Peder Skrams Gade,1054,13,12.589106,55.678001
37297,Peder Skrams Gade,1054,14,12.58875,55.677927
37298,Peder Skrams Gade,1054,15,12.58921,55.677858
37299,Peder Skrams Gade,1054,16A,12.588872,55.677763
37300,Peder Skrams Gade,1054,16B,12.58894,55.677658
37301,Peder Skrams Gade,1054,16C,12.589015,55.677541
37302,Peder Skrams Gade,1054,17,12.589317,55.677675
37303,Peder Skrams Gade,1054,17A,12.589565,55.677762
37304,Peder Skrams Gade,1054,19,12.589435,55.67748
37305,Peder Skrams Gade,1054,22,12.589067,55.677461
37306,Peder Skrams Gade,1054,23,12.589552,55.67733
37307,Peder Skrams Gade,1054,24,12.589127,55.677361
37308,Peder Skrams Gade,1054,26,12.589258,55.677161
37309,Peder Skrams Gade,1054,26A,12.588968,55.677154
37310,Peder Skrams Gade,1054,26B,12.589019,55.677078
37311,Peder Skrams Gade,1054,27,12.589669,55.677139
37312,Peder Skrams Gade,1054,28,12.589354,55.677016
