idx,street,postcode,housenumber,lon,lat
11686,Ernst Meyers Gade,1772,2,12.538269,55.668536
11687,Ernst Meyers Gade,1772,3,12.538616,55.668574
11688,Ernst Meyers Gade,1772,4,12.538304,55.668489
11689,Ernst Meyers Gade,1772,5,12.538655,55.66853
11690,Ernst Meyers Gade,1772,6,12.538335,55.668442
11691,Ernst Meyers Gade,1772,7,12.538697,55.668481
11692,Ernst Meyers Gade,1772,8,12.53837,55.668395
11693,Ernst Meyers Gade,1772,9,12.538738,55.668438
11694,Ernst Meyers Gade,1772,10,12.5384064,55.6683478
11695,Ernst Meyers Gade,1772,11,12.538758,55.668383
11696,Ernst Meyers Gade,1772,12,12.538448,55.668301
11697,Ernst Meyers Gade,1772,13,12.538798,55.668337
11698,Ernst Meyers Gade,1772,14,12.538489,55.668254
11699,Ernst Meyers Gade,1772,15,12.538834,55.668287
11700,Ernst Meyers Gade,1772,16,12.538527,55.668206
11701,Ernst Meyers Gade,1772,17,12.538871,55.66824
11702,Ernst Meyers Gade,1772,18,12.538566,55.668159
11703,Ernst Meyers Gade,1772,19,12.538911,55.668194
11704,Ernst Meyers Gade,1772,20,12.538605,55.668113
