idx,street,postcode,housenumber,lon,lat
283173,Bøssemagergade,3150,1B,12.556533,56.070554
283174,Bøssemagergade,3150,1C,12.556513,56.070509
283175,Bøssemagergade,3150,1D,12.556493,56.070466
283176,Bøssemagergade,3150,1E,12.556475,56.070426
283177,Bøssemagergade,3150,1F,12.556457,56.070387
283178,Bøssemagergade,3150,2A,12.556253,56.070417
283179,Bøssemagergade,3150,2B,12.556218,56.070347
283180,Bøssemagergade,3150,2C,12.556185,56.07027
283181,Bøssemagergade,3150,2D,12.556096,56.070439
283182,Bøssemagergade,3150,3,12.556429,56.070323
283183,Bøssemagergade,3150,4,12.556081,56.070128
283184,Bøssemagergade,3150,5,12.556405,56.070271
283185,Bøssemagergade,3150,6,12.556037,56.070035
283186,Bøssemagergade,3150,7,12.556382,56.070221
283187,Bøssemagergade,3150,8,12.555988,56.069942
283188,Bøssemagergade,3150,9A,12.55636,56.070169
283189,Bøssemagergade,3150,9B,12.556334,56.070106
283190,Bøssemagergade,3150,11A,12.5563125,56.0700401
283191,Bøssemagergade,3150,11B,12.55629,56.069982
283192,Bøssemagergade,3150,12,12.555865,56.069804
283193,Bøssemagergade,3150,13A,12.55627,56.069926
283194,Bøssemagergade,3150,13B,12.556232,56.069837
283195,Bøssemagergade,3150,14,12.555736,56.069757
283196,Bøssemagergade,3150,15,12.556197,56.069714
283197,Bøssemagergade,3150,16,12.555607,56.069711
283198,Bøssemagergade,3150,17,12.556146,56.069577
283199,Bøssemagergade,3150,18A,12.555457,56.069598
283200,Bøssemagergade,3150,18B,12.555413,56.069511
283201,Bøssemagergade,3150,18C,12.555295,56.069514
283202,Bøssemagergade,3150,19,12.554636,56.06772
283203,Bøssemagergade,3150,20A,12.555363,56.069392
283204,Bøssemagergade,3150,20B,12.555353,56.069325
283205,Bøssemagergade,3150,21,12.553921,56.065184
283206,Bøssemagergade,3150,22,12.554845,56.068909
283207,Bøssemagergade,3150,23,12.55161,56.064752
283208,Bøssemagergade,3150,24,12.554682,56.068752
283209,Bøssemagergade,3150,25,12.551483,56.063437
283210,Bøssemagergade,3150,26A,12.554699,56.06862
283211,Bøssemagergade,3150,26B,12.554573,56.068594
283212,Bøssemagergade,3150,27,12.551568,56.063516
283213,Bøssemagergade,3150,28A,12.554536,56.068506
283214,Bøssemagergade,3150,28B,12.554434,56.068497
283215,Bøssemagergade,3150,29,12.551653,56.063594
283216,Bøssemagergade,3150,30A,12.554305,56.068346
