idx,street,postcode,housenumber,lon,lat
31169,Læderstræde,1201,1,12.5792272,55.678446
31170,Læderstræde,1201,4,12.579116,55.678553
31171,Læderstræde,1201,5A,12.578695,55.678265
31172,Læderstræde,1201,5B,12.578611,55.678243
31173,Læderstræde,1201,5C,12.578535,55.678212
31174,Læderstræde,1201,6,12.578911,55.678501
31175,Læderstræde,1201,7,12.578429,55.678173
31176,Læderstræde,1201,9,12.578263,55.678115
31177,Læderstræde,1201,10,12.578677,55.678415
31178,Læderstræde,1201,11A,12.578075,55.678052
31179,Læderstræde,1201,11B,12.577741,55.677932
31180,Læderstræde,1201,12,12.578518,55.678358
31181,Læderstræde,1201,13,12.577596,55.67789
31182,Læderstræde,1201,14,12.57837,55.678313
31183,Læderstræde,1201,15,12.577379,55.677823
31184,Læderstræde,1201,16,12.578281,55.678274
31185,Læderstræde,1201,17,12.577206,55.677758
31186,Læderstræde,1201,18,12.578195,55.678242
31187,Læderstræde,1201,20,12.578055,55.6782
31188,Læderstræde,1201,22,12.577876,55.678175
31189,Læderstræde,1201,24,12.577797,55.678146
31190,Læderstræde,1201,26,12.577636,55.678053
31191,Læderstræde,1201,28,12.577503,55.678014
31192,Læderstræde,1201,30,12.577353,55.677978
31193,Læderstræde,1201,32A,12.577219,55.677963
31194,Læderstræde,1201,32B,12.577157,55.677944
31195,Læderstræde,1201,34,12.577092,55.677924
31196,Læderstræde,1201,36,12.577001,55.677881
803169,Læderstræde,1201,8A,12.578815,55.678462
803170,Læderstræde,1201,8B,12.57874,55.6786
