idx,street,postcode,housenumber,lon,lat
803360,Køgevej,4621,167,12.112574,55.584041
803361,Køgevej,4621,167A,12.108991,55.586568
803362,Køgevej,4621,169,12.110725,55.580102
803363,Køgevej,4621,171,12.111367,55.579148
803366,Køgevej,4621,173,12.113662,55.575398
803367,Køgevej,4621,177,12.114112,55.571984
803368,Køgevej,4621,179,12.114187,55.571734
803369,Køgevej,4621,181,12.114288,55.57156
803370,Køgevej,4621,183,12.117766,55.568518
803371,Køgevej,4621,185A,12.138379,55.562205
803372,Køgevej,4621,185B,12.138568,55.56203
803373,Køgevej,4621,187,12.140726,55.561843
803374,Køgevej,4621,189,12.142342,55.560591
803375,Køgevej,4621,191,12.144012,55.560101
803376,Køgevej,4621,208,12.108705,55.582618
803377,Køgevej,4621,210,12.11,55.580281
803378,Køgevej,4621,212,12.110841,55.578938
803379,Køgevej,4621,214,12.1107,55.578345
803380,Køgevej,4621,216,12.111814,55.576856
803381,Køgevej,4621,218,12.111847,55.576354
803382,Køgevej,4621,220,12.112322,55.574706
803383,Køgevej,4621,226,12.126009,55.565044
803384,Køgevej,4621,228,12.140936,55.560437
803385,Køgevej,4621,230,12.143299,55.559726
803386,Køgevej,4621,230B,12.141135,55.558593
889311,Snoldelev Bygade,4621,1A,12.134167,55.570488
889312,Snoldelev Bygade,4621,1B,12.13454,55.570342
889313,Snoldelev Bygade,4621,2,12.134128,55.571124
889314,Snoldelev Bygade,4621,5,12.130822,55.570631
889315,Snoldelev Bygade,4621,6,12.133563,55.571141
889316,Snoldelev Bygade,4621,7,12.130556,55.57065
889317,Snoldelev Bygade,4621,9,12.130799,55.570403
889318,Snoldelev Bygade,4621,10,12.133244,55.571039
889319,Snoldelev Bygade,4621,11,12.129845,55.570715
889320,Snoldelev Bygade,4621,12,12.132677,55.571316
889321,Snoldelev Bygade,4621,12A,12.131904,55.571121
889322,Snoldelev Bygade,4621,12B,12.133037,55.57114
889323,Snoldelev Bygade,4621,13A,12.129142,55.570544
889324,Snoldelev Bygade,4621,13B,12.129255,55.570814
889325,Snoldelev Bygade,4621,13C,12.129105,55.57083
889326,Snoldelev Bygade,4621,14A,12.130676,55.570864
889327,Snoldelev Bygade,4621,14B,12.130808,55.570854
889328,Snoldelev Bygade,4621,14C,12.130931,55.570839
889329,Snoldelev Bygade,4621,15,12.128605,55.570903
889330,Snoldelev Bygade,4621,16A,12.130342,55.571058
889331,Snoldelev Bygade,4621,16B,12.13021,55.571287
889332,Snoldelev Bygade,4621,18,12.129908,55.570928
889333,Snoldelev Bygade,4621,20,12.129725,55.570926
