idx,street,postcode,housenumber,lon,lat
64119,Rahbeks Alle,1801,2A,12.536829,55.670099
64120,Rahbeks Alle,1801,2B,12.536624,55.67004
64121,Rahbeks Alle,1801,2C,12.53646,55.669992
64122,Rahbeks Alle,1801,2D,12.5363,55.669946
64123,Rahbeks Alle,1801,4,12.536037,55.669876
64124,Rahbeks Alle,1801,6,12.535204,55.669866
64125,Rahbeks Alle,1801,8,12.535316,55.669743
64126,Rahbeks Alle,1801,10,12.535271,55.669644
64127,Rahbeks Alle,1801,12,12.535094,55.669593
64128,Rahbeks Alle,1801,15A,12.534688,55.669231
64129,Rahbeks Alle,1801,16,12.5348928,55.6695706
64130,Rahbeks Alle,1801,17,12.5341666,55.6690966
64131,Rahbeks Alle,1801,18,12.534627,55.669489
64132,Rahbeks Alle,1801,19,12.533556,55.668891
64133,Rahbeks Alle,1801,20,12.534087,55.669336
64134,Rahbeks Alle,1801,21,12.53289,55.668577
64135,Rahbeks Alle,1801,22,12.533896,55.669282
64136,Rahbeks Alle,1801,23,12.532048,55.668445
64137,Rahbeks Alle,1801,24,12.533384,55.669133
64138,Rahbeks Alle,1801,26,12.533171,55.669076
64139,Rahbeks Alle,1801,28,12.5329,55.668994
64140,Rahbeks Alle,1801,32,12.532157,55.668742
64141,Rahbeks Alle,1801,34,12.531646,55.668862
64142,Rahbeks Alle,1801,36,12.531667,55.66861
2238090,Rahbeks Alle,1801,30,12.532333,55.668797
