idx,street,postcode,housenumber,lon,lat
827664,Esbjergvej,6640,317,9.3561039,55.5069139
827665,Esbjergvej,6640,340,9.3565448,55.5082751
832867,Thorsvej,6640,1,9.2924249,55.4826452
832868,Thorsvej,6640,3,9.2922006,55.4828049
832869,Thorsvej,6640,5,9.2919796,55.4829557
832870,Thorsvej,6640,7,9.2917569,55.4831154
832871,Thorsvej,6640,8,9.2918793,55.4834938
832872,Thorsvej,6640,9,9.2915344,55.4832661
832873,Thorsvej,6640,10,9.29167,55.4836267
832874,Thorsvej,6640,11,9.2913028,55.4834617
832875,Thorsvej,6640,13,9.2910516,55.4836211
832876,Thorsvej,6640,15,9.2903128,55.4836199
832877,Thorsvej,6640,17,9.2905553,55.4839674
832878,Thorsvej,6640,18,9.2905982,55.4843951
832879,Thorsvej,6640,19A,9.290357,55.4841411
832880,Thorsvej,6640,19B,9.2902462,55.4842179
832881,Thorsvej,6640,20,9.2907467,55.4846875
832882,Thorsvej,6640,21A,9.2901295,55.4842999
832883,Thorsvej,6640,21B,9.2900156,55.4843717
832884,Thorsvej,6640,22,9.29038,55.4848539
832885,Thorsvej,6640,23A,9.2897986,55.4843822
832886,Thorsvej,6640,23B,9.2896397,55.484316
832887,Thorsvej,6640,24,9.2899946,55.485103
832888,Thorsvej,6640,25,9.2901755,55.4845779
832889,Thorsvej,6640,26,9.2901633,55.4853224
832890,Thorsvej,6640,27,9.2900761,55.4846364
832891,Thorsvej,6640,29,9.2898429,55.4848069
832892,Thorsvej,6640,31,9.2895246,55.4850141
832893,Thorsvej,6640,33,9.2897231,55.4852868
832894,Thorsvej,6640,35,9.2900391,55.4855842
832895,Thorsvej,6640,37,9.290274,55.4858161
832896,Thorsvej,6640,39,9.290821,55.4858005
832897,Petersminde,6640,2,9.2888434,55.4856754
832898,Petersminde,6640,4,9.2886942,55.4856054
832899,Petersminde,6640,6,9.2885077,55.4855377
832900,Petersminde,6640,8,9.2883585,55.4854724
832901,Petersminde,6640,10,9.2881678,55.4854048
832902,Petersminde,6640,12,9.2880767,55.4853698
832903,Petersminde,6640,14,9.2879068,55.4853068
832904,Petersminde,6640,16,9.287799,55.4852649
832905,Petersminde,6640,18,9.2877366,55.4852063
832906,Petersminde,6640,20,9.2877693,55.4851522
832907,Petersminde,6640,22,9.2878639,55.4850863
832908,Petersminde,6640,24,9.2879832,55.4850204
832909,Petersminde,6640,26,9.288049,55.484978
832910,Petersminde,6640,28,9.2880978,55.4849341
832911,Petersminde,6640,30,9.2881642,55.4849026
832912,Petersminde,6640,32,9.2883527,55.4848151
832913,Petersminde,6640,34,9.2884358,55.48474
832914,Poppelvænget,6640,1A,9.2863666,55.4851216
832915,Poppelvænget,6640,1B,9.2862337,55.4850638
832916,Poppelvænget,6640,2A,9.2866764,55.4853032
832917,Poppelvænget,6640,2B,9.2867952,55.4853528
832918,Poppelvænget,6640,3A,9.286141,55.4852687
832919,Poppelvænget,6640,3B,9.2860034,55.4852109
832920,Poppelvænget,6640,4A,9.2864262,55.4854833
832921,Poppelvænget,6640,4B,9.2865435,55.4855302
832922,Poppelvænget,6640,5,9.2857012,55.4851004
832923,Poppelvænget,6640,6,9.2862088,55.485617
832924,Poppelvænget,6640,7,9.2858129,55.4848947
832925,Poppelvænget,6640,8,9.2858778,55.4854613
832926,Poppelvænget,6640,9,9.2855195,55.4847484
832927,Poppelvænget,6640,10,9.2854275,55.4852686
832928,Poppelvænget,6640,11,9.2850556,55.4845376
832929,Poppelvænget,6640,12,9.285057,55.485148
832930,Poppelvænget,6640,13,9.2847404,55.4844359
832931,Poppelvænget,6640,14,9.2846374,55.48501
832932,Poppelvænget,6640,15,9.2845035,55.4846494
832933,Poppelvænget,6640,16,9.2842781,55.484845
832934,Poppelvænget,6640,17,9.2841013,55.4844931
832935,Poppelvænget,6640,18,9.2838141,55.4846342
832936,Poppelvænget,6640,19,9.284323,55.484244
832937,Poppelvænget,6640,20,9.2834659,55.4844694
832938,Poppelvænget,6640,22,9.2836914,55.4843268
832939,Poppelvænget,6640,24,9.2839589,55.4841504
832940,Poppelvænget,6640,26,9.2840832,55.4840617
832941,Reinholdts Bakke,6640,1A,9.294415,55.4800403
832942,Reinholdts Bakke,6640,1B,9.2942779,55.4800964
832943,Reinholdts Bakke,6640,1C,9.2940102,55.4802012
832944,Reinholdts Bakke,6640,2,9.294294,55.4806136
832945,Reinholdts Bakke,6640,3,9.2921585,55.4812953
832946,Reinholdts Bakke,6640,4,9.2941569,55.4807651
832947,Reinholdts Bakke,6640,6,9.293885,55.480879
832948,Reinholdts Bakke,6640,7,9.2920562,55.4812588
832949,Reinholdts Bakke,6640,8,9.2936721,55.4810213
832950,Reinholdts Bakke,6640,9,9.2919887,55.4812267
832951,Reinholdts Bakke,6640,10,9.2935028,55.4811366
832952,Reinholdts Bakke,6640,11,9.2919084,55.4811902
832953,Reinholdts Bakke,6640,12,9.293295,55.481278
832954,Reinholdts Bakke,6640,13,9.2917316,55.4811747
832955,Reinholdts Bakke,6640,15,9.2916738,55.4811472
832956,Reinholdts Bakke,6640,16,9.292889,55.481464
832957,Reinholdts Bakke,6640,17,9.2916762,55.4809002
832958,Reinholdts Bakke,6640,18,9.292703,55.4815697
832959,Reinholdts Bakke,6640,19,9.2915881,55.4808593
832960,Reinholdts Bakke,6640,21,9.291505,55.4808198
832961,Reinholdts Bakke,6640,23,9.2914169,55.4807804
832962,Reinholdts Bakke,6640,24,9.2918603,55.4823527
832963,Reinholdts Bakke,6640,25,9.2913236,55.480741
832964,Reinholdts Bakke,6640,26,9.2914503,55.4825916
832965,Reinholdts Bakke,6640,27,9.290641,55.480527
832966,Reinholdts Bakke,6640,27A,9.2902367,55.4804386
832967,Reinholdts Bakke,6640,27B,9.2893426,55.4801633
832968,Reinholdts Bakke,6640,27C,9.287849,55.4799451
832969,Reinholdts Bakke,6640,28,9.2912663,55.4827247
832970,Reinholdts Bakke,6640,29,9.289089,55.481174
832971,Reinholdts Bakke,6640,32,9.2910433,55.4828934
832972,Reinholdts Bakke,6640,34,9.2908353,55.4830353
832973,Reinholdts Bakke,6640,38,9.2903808,55.4833366
832974,Reinholdts Bakke,6640,42,9.2898486,55.4837002
832975,Reinholdts Bakke,6640,44,9.2896261,55.4838509
832976,Reinholdts Bakke,6640,46,9.2894997,55.4840116
832977,Reinholdts Bakke,6640,48,9.2893103,55.4841869
832978,Reinholdts Bakke,6640,49,9.2893738,55.4834803
