idx,street,postcode,housenumber,lon,lat
15,Albanigade,5000,19,10.3939169,55.3942134
87,Vestergade,5000,33,10.3860545,55.3958719
89,Flakhaven,5000,2,10.3884149,55.3961987
90,Gråbrødre Pl.,5000,6,10.3860015,55.3963313
91,Klingenberg,5000,14,10.387053,55.3948274
92,Mageløs,5000,12,10.3837904,55.3944934
93,Kongensgade,5000,18,10.3824076,55.3955796
94,Sankt Jørgens Gade,5000,112,10.404717,55.3993305
122,Albanigade,5000,44,10.3958234,55.3935101
123,Vestergade,5000,1,10.3892506,55.3966919
332876,Abigaelsvej,5000,1,10.3687744,55.403347
332877,Abigaelsvej,5000,2,10.3689,55.403669
332878,Abigaelsvej,5000,2A,10.368682,55.403663
332879,Abigaelsvej,5000,3,10.369006,55.403362
332880,Abigaelsvej,5000,4,10.369158,55.403681
332881,Abigaelsvej,5000,5,10.369352,55.403389
332882,Abigaelsvej,5000,6,10.369487,55.403707
332883,Abigaelsvej,5000,7,10.369617,55.403394
332884,Abigaelsvej,5000,8,10.369773,55.403715
332885,Abigaelsvej,5000,9,10.369863,55.403415
332886,Abigaelsvej,5000,11,10.370159,55.403438
332887,Abigaelsvej,5000,12,10.36998,55.403788
332888,Abigaelsvej,5000,13,10.370434,55.403439
332889,Abigaelsvej,5000,14,10.370284,55.403797
332890,Abigaelsvej,5000,15,10.37077,55.403441
332891,Abigaelsvej,5000,16,10.370616,55.403712
332892,Abigaelsvej,5000,18,10.370593,55.403896
332893,Abigaelsvej,5000,20,10.370571,55.404112
332894,Abigaelsvej,5000,22,10.371231,55.403731
332895,Abigaelsvej,5000,24,10.371205,55.403938
332896,Abigaelsvej,5000,26,10.371182,55.404159
332897,Abigaelsvej,5000,28,10.37175,55.403754
332898,Abigaelsvej,5000,30,10.371729,55.403888
332899,Abigaelsvej,5000,32,10.371713,55.404058
332900,Abigaelsvej,5000,34,10.371701,55.404181
332917,Absalonsgade,5000,2,10.390795,55.392328
332918,Absalonsgade,5000,4,10.3909,55.39228
332919,Absalonsgade,5000,6,10.391005,55.392237
332920,Absalonsgade,5000,8,10.391113,55.392187
332921,Absalonsgade,5000,10,10.391209,55.392146
332922,Absalonsgade,5000,12,10.391475,55.392034
332923,Absalonsgade,5000,13,10.391456,55.391819
332924,Absalonsgade,5000,14,10.391581,55.391986
332925,Absalonsgade,5000,14B,10.391743,55.392085
332926,Absalonsgade,5000,15,10.391661,55.391729
332927,Absalonsgade,5000,16,10.391695,55.391938
332928,Absalonsgade,5000,17,10.391768,55.391612
332929,Absalonsgade,5000,18,10.3918,55.391894
