idx,street,postcode,housenumber,lon,lat
589874,Dalgasvej,6052,1,9.492542,55.590321
589875,Dalvej,6052,4,9.483541,55.569162
590061,Donsvej,6052,27,9.48048,55.572406
590062,Donsvej,6052,72,9.467573,55.576921
590063,Donsvej,6052,120,9.453811,55.575642
594172,Hauerballevej,6052,40,9.512614,55.576828
594905,Hovedvejen,6052,56,9.497498,55.600975
594906,Hovedvejen,6052,106,9.49765,55.608763
594907,Hovedvejen,6052,108,9.497209,55.609507
594908,Hovedvejen,6052,176,9.498065,55.619425
596885,Knivskærvej,6052,65,9.512002,55.593721
600297,Nyvang,6052,6,9.491083,55.588742
604912,Storgaden,6052,50,9.493473,55.581214
604913,Storgaden,6052,111,9.492201,55.588298
606080,Tiufkærvej,6052,218,9.508572,55.616128
606319,Trehøje,6052,68,9.530612,55.570964
606925,Vikkevej,6052,45,9.475269,55.589057
607184,Vestersig,6052,7B,9.488993,55.58207
607185,Vestersig,6052,73,9.46688,55.581001
607186,Vestersig,6052,90,9.470018,55.583934
607395,Viuf Skovvej,6052,86,9.509301,55.608744
842521,Storgaden,6052,9A,9.489171,55.571243
846522,Hauerballevej,6052,30,9.50113,55.577367
2018796,Lærkelunden,6052,104,9.516932,55.635707
2019458,Rødmosevej,6052,131,9.502977,55.628131
2019477,Rødmosevej,6052,139,9.499129,55.633506
2019478,Rødmosevej,6052,140,9.503204,55.632837
2019480,Rødmosevej,6052,142,9.500311,55.633047
2019481,Rødmosevej,6052,144,9.4995,55.633688
2019482,Rødmosevej,6052,148,9.498506,55.6341
2019484,Rødmosevej,6052,152,9.49972,55.636792
2019486,Rødmosevej,6052,154,9.50207,55.636942
2019488,Rødmosevej,6052,158,9.501209,55.639109
2114473,Buhlsvej,6052,15,9.489043,55.585781
2114476,Buhlsvej,6052,16A,9.489741,55.584809
2114487,Buhlsvej,6052,17,9.4893529,55.5853647
2242976,Donsvej,6052,71,9.469288,55.575747
