idx,street,postcode,housenumber,lon,lat
7684,Christians Brygge,1219,3,12.583523,55.673852
7685,Christians Brygge,1219,5,12.583187,55.673675
7686,Christians Brygge,1219,6,12.583525,55.674313
7687,Christians Brygge,1219,7,12.583271,55.673618
7688,Christians Brygge,1219,8,12.582777,55.673911
7689,Christians Brygge,1219,9,12.582486,55.673535
7690,Christians Brygge,1219,12,12.580988,55.673683
7691,Christians Brygge,1219,23,12.579744,55.672202
803536,Christians Brygge,1219,1,12.584062,55.673951
803537,Christians Brygge,1219,2,12.586457,55.675055
803538,Christians Brygge,1219,31,12.57789,55.670746
2238646,Christians Brygge,1219,27,12.578199,55.671083
