idx,street,postcode,housenumber,lon,lat
788166,Thyravej,4791,6B,12.4684116,54.9539013
1118427,Klintevej,4791,415A,12.4546969,54.9926161
1118556,Sømarkevej,4791,17,12.4890996,54.9911196
1118580,Moenavej,4791,7,12.519836,54.989516
1118581,Thyravej,4791,18A,12.4667248,54.9542895
1118582,Thyravej,4791,18B,12.4668331,54.9544053
1118605,Klintholm Havneby,4791,1A,12.466012,54.9540898
1118610,Klintholm Havneby,4791,1C,12.4659146,54.9539173
1118612,Klintholm Havneby,4791,2,12.4657973,54.9537362
1118614,Klintholm Havneby,4791,3,12.4657711,54.9536947
1118616,Klintholm Havneby,4791,4,12.4657448,54.9536531
1118619,Klintholm Havneby,4791,6,12.4656925,54.9535699
1118620,Klintholm Havneby,4791,7,12.4656663,54.9535282
1118623,Klintholm Havneby,4791,8,12.46564,54.9534867
1118624,Klintholm Havneby,4791,9,12.465614,54.9534451
1118626,Klintholm Havneby,4791,10,12.4655877,54.9534035
1118628,Klintholm Havneby,4791,11,12.4655615,54.9533619
1118630,Klintholm Havneby,4791,12,12.4655352,54.9533203
1118632,Klintholm Havneby,4791,13,12.4655092,54.9532787
1118634,Klintholm Havneby,4791,14,12.4654829,54.9532372
1118637,Klintholm Havneby,4791,15,12.4653117,54.9530394
1118641,Klintholm Havneby,4791,18,12.4652473,54.9534006
1118644,Klintholm Havneby,4791,19,12.4652358,54.9533607
1118646,Klintholm Havneby,4791,20,12.4652242,54.9533208
1118648,Klintholm Havneby,4791,21,12.4652128,54.9532809
1118650,Klintholm Havneby,4791,22,12.4652012,54.953241
1118652,Klintholm Havneby,4791,23,12.4651898,54.953201
1118653,Klintholm Havneby,4791,24,12.4651783,54.9531611
1118656,Klintholm Havneby,4791,25,12.4646403,54.9541917
1118657,Klintholm Havneby,4791,26,12.4646135,54.9541554
1118659,Klintholm Havneby,4791,27,12.4645864,54.954119
1118662,Klintholm Havneby,4791,29,12.4645323,54.9540462
1118665,Klintholm Havneby,4791,30,12.4645053,54.9540098
1118667,Klintholm Havneby,4791,31,12.4644784,54.9539734
1118668,Klintholm Havneby,4791,32,12.4644514,54.953937
1118671,Klintholm Havneby,4791,33,12.4644243,54.9539006
1118687,Klintholm Havneby,4791,45,12.4642269,54.9534843
1118689,Klintholm Havneby,4791,46,12.4641579,54.9535012
1118691,Klintholm Havneby,4791,47,12.4640887,54.9535181
1118693,Klintholm Havneby,4791,48,12.4640197,54.9535349
1118695,Klintholm Havneby,4791,49,12.4639506,54.9535518
1118697,Klintholm Havneby,4791,50,12.4638814,54.9535687
1118699,Klintholm Havneby,4791,51,12.4640254,54.9540108
1118700,Klintholm Havneby,4791,52,12.4640031,54.9539715
1118703,Klintholm Havneby,4791,53,12.4639808,54.9539323
1118704,Klintholm Havneby,4791,54,12.4639585,54.9538931
1118706,Klintholm Havneby,4791,55,12.4639363,54.9538538
1118709,Klintholm Havneby,4791,57,12.4638915,54.9537754
1118711,Klintholm Havneby,4791,58,12.4638692,54.9537362
1118713,Klintholm Havneby,4791,59,12.463847,54.9536969
1118724,Klintholm Havneby,4791,68,12.4642832,54.9546819
1118726,Klintholm Havneby,4791,69,12.4642686,54.9546448
1118728,Klintholm Havneby,4791,70,12.464254,54.9546078
1118730,Klintholm Havneby,4791,71,12.4642392,54.9545708
1118731,Klintholm Havneby,4791,72,12.4642246,54.9545337
1118733,Klintholm Havneby,4791,73,12.4642099,54.9544966
1118738,Klintholm Havneby,4791,76,12.4644658,54.954487
1118739,Klintholm Havneby,4791,77,12.4645345,54.9544743
1118742,Klintholm Havneby,4791,79,12.4646722,54.9544489
1118743,Klintholm Havneby,4791,80,12.4647409,54.9544361
1119046,Langebjergvej,4791,4,12.524473,54.999091
1119047,Langebjergvej,4791,8,12.5228513,55.0030181
1119078,Fyrvej,4791,5,12.5398689,54.9465464
1119084,Risbækvej,4791,3A,12.4679725,54.9839194
1119085,Risbækvej,4791,3B,12.4679694,54.983768
1119303,Sildemarken,4791,2,12.4760031,54.9571997
1119305,Sildemarken,4791,4,12.4755138,54.9566542
1119307,Sildemarken,4791,6,12.4754982,54.9565771
1119309,Sildemarken,4791,8,12.4754825,54.9564999
1119311,Sildemarken,4791,10,12.4754669,54.9564227
1119313,Sildemarken,4791,12,12.4756103,54.9563246
1119314,Sildemarken,4791,14,12.4755952,54.9562493
1119315,Sildemarken,4791,16,12.4755803,54.956174
1119316,Sildemarken,4791,18,12.4755652,54.9560988
1119317,Sildemarken,4791,20,12.475708,54.9559941
1119318,Sildemarken,4791,22,12.4756934,54.9559177
1119319,Sildemarken,4791,24,12.4756787,54.9558413
1119320,Sildemarken,4791,26,12.4756642,54.9557649
1119321,Sildemarken,4791,28,12.4750439,54.9563138
1119322,Sildemarken,4791,30,12.4750285,54.9562364
1119323,Sildemarken,4791,32,12.4750129,54.956159
1119324,Sildemarken,4791,34,12.4749973,54.9560816
1119325,Sildemarken,4791,36,12.4750961,54.9559525
1119326,Sildemarken,4791,38,12.4750396,54.9558805
1119327,Sildemarken,4791,40,12.474983,54.9558083
1119328,Sildemarken,4791,42,12.4749267,54.9557363
1119371,Amandastræde,4791,10,12.471471,54.9538393
1514373,Liselundvej,4791,27,12.4804678,54.994409
1517600,Kobbelgårdsvej,4791,2,12.438959,54.9741895
1517872,Råbyovedvej,4791,12,12.4106356,54.9735341
1519096,Dalsgårdsvej,4791,2,12.4221544,54.9952893
