idx,street,postcode,housenumber,lon,lat
65179,Svanemosegårdsvej,1967,2A,12.549957,55.684776
65180,Svanemosegårdsvej,1967,2B,12.549879,55.684637
65181,Svanemosegårdsvej,1967,2C,12.549801,55.684498
65182,Svanemosegårdsvej,1967,3,12.55036,55.684749
65183,Svanemosegårdsvej,1967,5,12.550289,55.684615
65184,Svanemosegårdsvej,1967,6A,12.549557,55.684225
65185,Svanemosegårdsvej,1967,6B,12.549305,55.68427
65186,Svanemosegårdsvej,1967,7,12.550214,55.684482
65187,Svanemosegårdsvej,1967,8,12.5495253,55.6840697
65188,Svanemosegårdsvej,1967,9,12.550134,55.68435
65189,Svanemosegårdsvej,1967,9A,12.550475,55.684158
65190,Svanemosegårdsvej,1967,10,12.5494531,55.6839049
65191,Svanemosegårdsvej,1967,11,12.550036,55.68418
65192,Svanemosegårdsvej,1967,12,12.54935,55.683731
65193,Svanemosegårdsvej,1967,13,12.549968,55.684053
65194,Svanemosegårdsvej,1967,15,12.5499091,55.6839493
65195,Svanemosegårdsvej,1967,17,12.5498056,55.6837624
812329,Svanemosegårdsvej,1967,4A,12.54937,55.684435
812330,Svanemosegårdsvej,1967,4B,12.5496844,55.6843356
