idx,street,postcode,housenumber,lon,lat
42085,Sankt Pauls Plads,1314,3,12.586374,55.687848
42086,Sankt Pauls Plads,1314,5,12.586466,55.687972
42087,Sankt Pauls Plads,1314,7,12.586539,55.688062
42088,Sankt Pauls Plads,1314,9,12.586635,55.688169
811253,Sankt Pauls Plads,1314,2,12.587052,55.68725
811254,Sankt Pauls Plads,1314,4,12.587135,55.687353
811255,Sankt Pauls Plads,1314,6,12.587357,55.687603
811256,Sankt Pauls Plads,1314,8,12.587406,55.687677
811257,Sankt Pauls Plads,1314,10,12.587541,55.687824
811258,Sankt Pauls Plads,1314,12,12.587646,55.68795
2245269,Sankt Pauls Plads,1314,11,12.586722,55.688216
