idx,street,postcode,housenumber,lon,lat
1027716,Dageløkkevej,5953,1,10.8760802,55.059372
1027717,Dageløkkevej,5953,2,10.8832535,55.0595767
1027718,Dageløkkevej,5953,3,10.8696882,55.0602766
1027719,Dageløkkevej,5953,4,10.8801648,55.0596331
1027720,Dageløkkevej,5953,5,10.8662776,55.0608849
1027721,Dageløkkevej,5953,6,10.8790156,55.0595214
1027722,Dageløkkevej,5953,6A,10.8788431,55.0595248
1027723,Dageløkkevej,5953,7,10.865921,55.0609086
1027724,Dageløkkevej,5953,8,10.8777291,55.0596231
1027725,Dageløkkevej,5953,9,10.8655524,55.0609722
1027726,Dageløkkevej,5953,10,10.8781094,55.0618173
1027727,Dageløkkevej,5953,11,10.8642891,55.0582601
1027728,Dageløkkevej,5953,12,10.8754369,55.0598938
1027729,Dageløkkevej,5953,13,10.8645128,55.0600859
1027730,Dageløkkevej,5953,14,10.8747344,55.0599261
1027731,Dageløkkevej,5953,16,10.8739267,55.0600687
1027732,Dageløkkevej,5953,18,10.8728342,55.0602631
1027733,Dageløkkevej,5953,19,10.8649201,55.0610192
1027734,Dageløkkevej,5953,20,10.8709258,55.0603633
1027735,Dageløkkevej,5953,20A,10.8682067,55.0607048
1027736,Dageløkkevej,5953,21,10.8644789,55.0611356
1027737,Dageløkkevej,5953,22,10.8671251,55.0609211
1027738,Dageløkkevej,5953,23,10.8641691,55.0620673
1027739,Dageløkkevej,5953,24,10.867017,55.0609403
1027740,Dageløkkevej,5953,25,10.864414,55.06202
1027741,Dageløkkevej,5953,26,10.8667833,55.0609836
1027742,Dageløkkevej,5953,27,10.864882,55.062001
1027743,Dageløkkevej,5953,28,10.8665502,55.0610186
1027744,Dageløkkevej,5953,29,10.8664001,55.068566
1027745,Dageløkkevej,5953,30,10.8663533,55.0610435
1027746,Dageløkkevej,5953,32,10.8660862,55.06109
1027747,Dageløkkevej,5953,34,10.8658661,55.0611327
1027748,Dageløkkevej,5953,36,10.8656471,55.0611604
1027749,Dageløkkevej,5953,38,10.8653769,55.0612151
1027750,Dageløkkevej,5953,38A,10.8657306,55.0613313
1027751,Dageløkkevej,5953,40,10.8654972,55.0614645
1027752,Dageløkkevej,5953,42,10.8647452,55.0614176
1027753,Dageløkkevej,5953,42A,10.8650669,55.0613522
1027754,Dageløkkevej,5953,44,10.8639456,55.0614834
1027755,Dageløkkevej,5953,46,10.8634712,55.061515
1027756,Dageløkkevej,5953,48,10.8630914,55.0616914
1027757,Dageløkkevej,5953,50,10.8635011,55.0619884
1027758,Dageløkkevej,5953,52,10.863981,55.061843
